Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
150,0,0,,（承认失败）,是个好姑娘|（她脱掉了你的衣服，然后让你在束缚中无助）,170,0,-1,PlayerSlaved()
150,0,0,,（反抗她）,（她绊倒了你，落在你身上，缠绕着你，|当你恢复时，她很快就控制住了你）,160,0,0,ResistKidnap()
150,0,0,,@Bhnnh,别跟我耍花招，你现在只是个奴隶。,150,0,0,
160,0,0,,（痛苦地呻吟）,为你服务。（她仔细检查了你）|没什么大碍，但我可以吻得更好。,165,0,0,
160,0,0,,（疯狂地挣扎）,现在太晚了，你是我的。学会表现，停止挣扎。（她重重地拍了拍你的屁股）,170,0,-1,
165,0,0,,（点了点头）,这应该会有所帮助。（她安抚你，亲吻你的胸部和腹部）,170,1,0,KissedBetter()
165,0,0,,（摇头）,你的损失，很快就会被卖掉。,170,0,0,
170,0,0,,@呜呜呜！！,看来这个堵嘴方式很有效|（她用更多的绳子把你的腿捆住）,180,0,0,ResetImage()
170,0,0,,（肯定有办法逃脱的|拉扯绳索试试）,如果你想接受挑战，我倒是可以给你一个|（她用更多的绳子把你的腿捆住）,180,1,0,ResetImage()
170,0,0,,（咆哮着恳求）,可怜的小姑娘，这里没有白骑士|（她用更多的绳子把你的腿捆住）,180,0,-1,ResetImage()
180,0,0,,（狠狠地瞪着Erica）,那种执着帮不了你的，就乖乖待在那儿吧|我现在还有别的奴隶需要照料呢。,200,1,0,
180,0,0,,（安静地坐着）,你现在越来越无聊了|我还有其他奴隶渴望我的关注,200,-1,0,
200,0,0,,（安静地坐着）,（Erica和俱乐部其他成员都没有注意到你）,200,-1,0,AloneTime()
200,0,0,,（用鼻子蹭蹭Erica）,（她看上去没说什么，也没有任何动作|只是弯下腰来，慢慢地抚摩你的头）,200,1,-1,AloneTimeNuzzle()
200,0,0,,（尝试站起来）,（你胸口和脚踝之间的绳子限制了|你只能不舒服的坐在地上）,200,0,0,AloneTime()
200,0,0,,（蠕动着离开）,（你还没走几步，Erica就抓住链条，把你往回）,200,0,0,AloneTime()
200,0,0,,（愤怒地大喊）,（俱乐部没人搭理你，Erica猛地拉上你的链子）|给我安静点。,200,-1,0,AloneTime()
200,0,0,,（更努力地挣扎着逃跑）,（绳子太紧了，够不着绳结|Erica也不理你就微笑地看着）,200,1,0,AloneTime()
200,0,0,,（试着把布团的布条蹭掉）,（这块布很紧，但蹭着椅子腿，它开始松动了）,200,0,0,AloneTimeGag()
210,0,0,,（好奇的看着她）,任何人看了都得猜你似乎不太乐意当奴隶吧|（她拽着你，把你的头塞进她的裙子下面）,220,-1,0,PlayerUngag()
210,0,0,,（恳求的看着她）,我会解开你的，但先让我高兴一下|（她把你拉到裙子下面，把你的头塞到了裙子下面）,220,1,-1,PlayerUngag()
210,0,0,,（猛烈的冲撞）,哎呀，很高兴看到你仍然很活跃，保持这种活力吧|（她把你拽起来，把你的头塞进她的裙子下面）,220,1,0,PlayerUngag()
220,0,0,,（对着她的阴部轻抿）,（她张开双腿，轻声呻吟）,220,0,0,Pleasure(1)
220,0,0,,（舔她的阴蒂）,（她拉着你的头发，颤抖着）,220,0,0,Pleasure(2)
220,0,0,,（把舌头伸进去）,（她用双手来回拉你的头）,220,0,0,Pleasure(3)
220,0,0,PlayerNotGagged,（咬她）,（Erica尖叫着把你拉开|在愤怒和痛苦中，她把一个环形口塞塞进你的嘴里）,230,-2,1,Bite()
220,0,0,,（不停挣扎着）,（Erica只是牢牢地握住你的绳索，然后把头压进去）,220,0,0,PullBack()
230,0,0,,@呜呜..恩..,奴隶可没那么容易脱身，现在好好亲吻吧|（她把你的头按回裙子下面）,220,0,0,
240,0,0,,请不要再这样了,要休息一下？当然，我可以遵守这个规定|（她把你的头按回裙子下面）,220,1,0,
240,0,0,,我只是需要呼吸一下,当然|（她让你休息一会儿，然后把你的头按回裙子下面））,220,0,0,
240,0,0,,你是个残忍的婊子,这么脏的嘴，真应该好好洗洗|（她把你的头按回裙子下面）,220,-1,0,
240,0,0,PlayerIsGagged,@Plmhfm nh mhrm|（摇头呜咽着）,想要停下？我想我能让你坚持下去（她把你的头按回裙子下面）,220,1,0,
240,0,0,PlayerIsGagged,@Njhft nmmdmd brmhth|（一边喘息一边咕哝着）,恩？继续你的工作吧|（她把你的头按回裙子下面）,220,0,0,
240,0,0,PlayerIsGagged,@hh'rm jhft h grhml bntgh|（恶狠狠的喊叫着）,完全听不懂你在说什么|（她把你的头按回裙子下面）,220,-1,0,
250,0,0,,你现在能放我走吗？,你是个很好的调教对象，我可不愿意放过你|（她再次堵住了你的嘴）,260,0,0,PlayerRelease()
250,0,0,,能让我也爽一下么？,奴隶可没有权利提出要求|（她再次堵住了你的嘴）,260,0,0,PlayerPleasure()
250,0,0,PlayerIsGagged,@Wnll nhh lmt|（乞求的咕哝着）,想走？哦不，你可是个很好的调教对象|（她换了一个口球堵住你的嘴）,260,0,0,PlayerRelease()
250,0,0,PlayerIsGagged,@Ghn nhh plmhrm|（期待的喊叫着）,你也想要？奴隶可没有权利提出要求|（她换了一个口球堵住你的嘴）,260,0,0,PlayerPleasure()
260,0,0,PlayerIsGagged,@Mmmmp|（绝望的呜咽着）,哦，还有一件事，能让你分散下注意力|（她在你的阴部塞了颗震动的跳蛋，然后扶你重新坐下）,270,0,0,AddedEgg()
270,0,0,,（安静地坐着）,（Erica和俱乐部其他成员都没有注意到你）,270,0,0,AloneTime()
270,0,0,,（用鼻子蹭蹭Erica）,（她看上去没说什么，也没有任何动作|只是弯下腰来，慢慢地抚摩你的头）,270,0,0,AloneTimeNuzzle()
270,0,0,,（蠕动着离开）,（你还没走几步，Erica就抓住链条，把你往回）,270,0,0,AloneTime()
270,0,0,,MMMMM PPPHH|（愤怒地大喊）,（俱乐部不理你。Erica猛拉你的链子）安静点。,270,0,0,AloneTime()
270,0,0,,（更努力地挣扎着逃跑）,（绳子太紧了，够不着绳结|Erica也不理你就微笑地看着）,270,0,0,AloneTime()
270,0,0,,（试着把口球给蹭掉）,（束带绑的很紧，这样一点作用也没有）,270,0,0,AloneTimeGag()
270,0,0,,（拉动胯绳）,（你设法拉了一下胯绳，让你感到非常快乐）,270,0,0,AloneTimeEgg()
270,0,0,,（接受你的命运，等待帮助）,,270,0,-5,SkipToTransition()
280,0,0,,这段时间确实挺好玩的,也许下次你可以试着做一个更好的奴隶|（她不舍的摘下你的项圈，但绳子没有给你解开）,290,1,0,PlayerReleased()
280,0,0,,你也不是什么好货|快滚吧,你应该注意下你的言辞！（她在摘下项圈之前|给你系上了一个口塞，并把绳子留在了你的身上）,290,-1,0,PlayerReleasedGag()
280,0,0,,我会为此报仇的,哦，太可怕了（她嘲笑的看着你，最终还是摘了项圈|但绳子留在了你的身上）你被束缚着看起来很好,290,0,0,PlayerReleased()
300,0,0,,奴隶主已经变成了奴隶。,啊，婊子，放开我|（你最好在她逃跑之前把她绑起来）,310,-1,0,GetCollar()
300,0,0,,我想你想放松一下,不，不是她们都在看，让我走|（你最好在她逃跑之前把她绑起来）,310,0,1,GetCollar()
300,0,0,,你可以随时使用安全词,去他妈的。让我现在就走|（你最好在她逃跑之前把她绑起来）,310,0,0,GetCollar()
310,0,0,,（让她走）,（你真的确定要这样做吗？）,315,0,0,
310,0,0,EricaGagged,（解开她）,让我现在走，否则你只会让事情变得更糟。,310,0,0,EricaUngag()
310,0,0,EricaBlindfolded,（摘下眼罩）,（摘下眼罩后，Erica仍然盯着你看）,310,0,0,EricaUnBlindfold()
310,0,0,EricaTied,（抚摸她）,（Erica皱着眉头，试图保持镇静）,310,0,0,EricaMasturbate()
310,0,0,EricaTied,（打她）,（你不停拍打着Erica的乳房，她痛苦地叫了一声）,310,0,0,EricaSpanked()
310,0,0,EricaTied,（挠她一下）,（你试着反复挠Erica的痒痒，但她似乎并不怕痒）,310,0,0,
310,0,0,EricaTied,（玩弄她的乳头）,（当你抚摸她的乳房和捏她的乳头时|Erica咕哝着，似乎很高兴）,310,0,0,EricaNipples()
310,0,0,EricaTied,（检查Erica的其他奴隶）,（你现在要去找哪个奴隶？）,320,0,0,
310,0,0,Keys,挂锁钥匙在哪里？,我不会告诉你的|她们仍然是我的奴隶，你永远不会打败我。,310,0,0,EricaInterogate()
310,0,0,,做我的奴隶|你觉得怎么样？,你是个糟糕的奴隶主|你可能绑架了我，但你还没有打破我的意志。,310,0,0,EricaIsBroken()
315,0,0,,（让她走）,（你放了Erica，她就穿好衣服了）|别管我，我不会再打扰你了。,350,0,0,EricaFreed()
315,0,0,,（不让她走）,,310,0,0,
320,0,0,,（拴着铁链的奴隶）,（她不停的夹腿，并抚摸着自己的乳房|像是渴望着什么，脸色红润，看起来很烦躁）,330,0,0,OtherSlaves()
320,0,0,,（戴头套的奴隶）,（她肯定已经这样有一段时间了|似乎只是偶尔呜咽着接受自己的命运）,340,0,0,OtherSlaves()
320,0,0,,（回到Erica旁边）,（你现在要对她做什么？）,310,0,0,GotoErica()
330,0,0,,（检查她的束缚）,（她被项圈、手铐、链子和贞操带束缚着|所有这些都被上了锁）,330,0,0,
330,0,0,SlaveGagged,（解开她的口塞）,（你把她的口球拿掉）|我的下巴终于得救了，Erica在你来之前绑架了我,330,0,0,SlaveUngag()
330,0,0,SlaveUnGagged,挂锁钥匙在哪里？,我不知道，Erica把它们藏的很好|这不是一个奴隶能知道的,330,0,0,SlaveKeys()
330,0,0,,（试着取悦她）,（她的贞操带可以防止你碰她，但当它碰到她时|她会沮丧地呻吟）,330,0,0,SlavePleasure()
330,0,0,Egg,你所说的特殊|跳蛋是什么意思？,Erica做了一些低功率的振动跳蛋|它会不停的玩弄我们但是又无法高潮,330,0,0,SlaveWhatEgg()
330,0,0,,（离开这个奴隶）,（当你转身离开时，她又开始跳舞了。|你现在和哪个奴隶玩？）,320,0,0,LeaveSlave()
340,0,0,,（检查她的束缚）,（她的手腕和脚踝被皮革手铐锁在了一起|只能保持这个姿势，她的项圈和贞操带也被锁上了）,340,0,0,
340,0,0,,（检查她的头套）,（这是个皮革材质的头套，束带拉的很紧|锁在了项圈上无法取下，和头部融为一体了）,340,0,0,
340,0,0,,（试着取悦她）,（她的贞操带可以防止你碰她，但当它碰到她时|她会不耐烦地呻吟）,340,0,0,SlavePleasure()
340,0,0,,（离开这个奴隶）,（你离开了这个小可怜，现在要和哪个奴隶玩？）,320,0,0,
400,0,0,,（转身离开）,（Erica突然抓住你，把你的胳膊扭到身后）|我受够你了,410,0,0,
410,0,0,,（服从给她）,（Erica再次扭动着你的手臂，提醒你现在谁做主|然后拽着你的头发强迫你来到俱乐部的角落里）,420,0,-2,
410,0,0,,（反抗她）,（Erica用力按着你的手臂，直到你哭着求饶|然后拽着你的头发强迫你来到俱乐部的角落里）,420,-1,-1,
420,0,0,,（服从给她）,（你没有挣扎，Erica很轻松的把你脱光|然后用镣铐将你缩了起来）,420,1,-1,ManacledSlave()
420,0,0,,（反抗她）,切到坏结局。,420,0,0,BadEnd()
