Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
100,0,0,,我不确定|我能应付得了。,我们不可能都像Chloe那样灵活。,110,0,-1,
100,0,0,,哦，天哪，|紧缚到底是什么。,字面意思是“束缚捆绑”|别担心，你会没事的。,110,0,-1,
100,0,0,,酷，我打赌你|那样绑起来会很好看,谢谢你，但我不像Chloe那么灵活。,110,1,1,
110,0,0,,你刚才确实提到了食物。,是的，订了外卖|我们等的时候玩一下怎么样？,120,0,0,
110,0,0,,那么食物在哪里|我现在饿了。,外卖要来了|在那之前，你想玩一下束缚么？,120,-1,1,
110,0,0,,我现在可以吃午饭了吗？,请稍等，外卖还没送到|我们玩一会来消磨时间吧。,120,0,-1,
120,0,0,,那让我把你捆起来吧|（迫不及待）,当然不是。新成员|必须要先从被绑学起,130,-1,-1,
120,0,0,,你能把我捆起来吗？,当然，被绑起来是每个新成员的仪式。,130,0,-1,
120,1,1,,哇，可以让我先捆你么？,emmm，好吧，虽然新成员通常是要先被绑的|俱乐部有很多绳子可以给你使用。,140,0,1,
120,1,1,,我想新人都会先被|绑起来吧？,当然，但我可能也会让你先把我绑起来，|不过现在不可以后悔了。,130,1,-1,
130,0,0,,哇，这太令人兴奋了。,（她把你的手臂拉到身后，紧紧地绑着）确实如此。,150,1,0,PlayerRope()
130,0,0,,请不要太过用力。,但它必须很紧。（她把你的手臂向后拉，紧紧地绑住）,150,-1,0,PlayerRope()
130,0,0,,好吧，小姐，|但请温柔一点。,你真好。（她把你的手臂拉到背后，紧紧地绑着）,150,1,-1,PlayerRope()
140,0,0,,现在把你的|手臂放在身后。,是的，小姐。（你把她的手臂拉到背后，紧紧地绑住）,160,0,1,NatalieTied()
140,0,0,,你被绑起来会很好看。,（你把她的手臂拉到背后，紧紧地绑住）我很高兴你喜欢这个。,160,1,0,NatalieTied()
150,0,0,,那是送餐服务吗？,（Jenna端着食物进来了）|这次我点了披萨，帮你的孩子吃吧。,170,0,0,
160,0,0,,那是送餐服务吗？,（Jenna端着食物进来了）|这次我点了披萨，帮你的孩子吃吧。,180,0,0,
170,0,0,,Natalie，|你能喂我吃饭吗？,当然，谁让你已经被绑起来了呢|到目前为止，你喜欢这所学校吗？,200,1,-1,
170,0,0,,Natalie，|我一直在等这顿午餐。,恩~|到目前为止，你喜欢这所学校吗？,200,1,0,
180,0,0,,Natalie，你想要来点么？,当然了|到目前为止，你喜欢这所学校吗？,250,0,0,
180,0,0,,Natalie，需要我喂你吃饭么？,恩..是的，小姐。|到目前为止，你喜欢这所学校吗？,250,0,1,
200,0,0,,哦，是的！|这似乎是一所好学校。,也不全是，有些课程比较实用|那你以后想做什么呢？,210,0,0,Eat()
200,0,0,,这所学院简直是个疯人院。,在我看来，这里很正常。|那你以后想做什么呢？,210,0,0,EatBadMatch()
200,0,0,,我从未见过|如此怪异的学院。,（她哈哈大笑）当然|那你以后想做什么呢？,210,1,0,EatGoodMatch()
200,0,0,,从几个小时|的时间里很难判断。,我在这里已经有一段时间了，也没法确定|那你以后想做什么呢？,210,0,0,EatGoodMatch()
200,0,0,,这是一所相当|无聊的学校。,是的，有些课非常无聊|那你以后想做什么呢？,210,0,0,Eat()
210,0,0,,音乐家,太酷了！你最喜欢的课是什么？,220,0,0,EatGoodMatch()
210,0,0,,医生,太好了。你最喜欢的课是什么？,220,0,0,Eat()
210,0,0,,运动员,太酷了！你最喜欢的课是什么？,220,0,0,EatGoodMatch()
210,0,0,,老师,他们只是给孩子洗脑|你最喜欢的课是什么？,220,-1,0,EatBadMatch()
210,0,0,,演员,太好了。你最喜欢的课是什么？,220,0,0,Eat()
210,0,0,,施虐狂,（她咧嘴一笑）你最喜欢的课是什么？,220,1,0,Eat()
210,0,0,,建筑师,太好了。你最喜欢的课是什么？,220,0,0,Eat()
210,0,0,,农民,我表哥的一个。她教了我很多绳结|你最喜欢的课是什么？,220,0,0,EatGoodMatch()
210,0,0,,程序员,没趣的你最喜欢的课是什么？,220,0,0,EatBadMatch()
210,0,0,,我还不知道,你一定有主意的|你最喜欢的课是什么？,220,0,0,EatBadMatch()
220,0,0,,数学,至少数字不会说谎|你在校外做什么？,230,0,0,Eat()
220,0,0,,音乐,太酷了！你在校外做什么？,230,0,0,EatGoodMatch()
220,0,0,,英语,文学只是创造性的谎言|你在校外做什么？,230,0,0,EatBadMatch()
220,0,0,,健身房,柔道课程就很棒|你在校外做什么？,230,0,0,EatGoodMatch()
220,0,0,,化学,爆炸性反应很有趣|你在校外做什么？,230,0,0,EatGoodMatch()
220,0,0,,法语,没趣的你在校外做什么？,230,0,0,EatBadMatch()
220,0,0,,艺术,至少Julia非常有意思|你在校外做什么？,230,0,0,Eat()
220,0,0,,历史,哇哦，你在校外做什么？,230,0,0,Eat()
220,0,0,,剧院,哇哦，你在校外做什么？,230,0,0,Eat()
220,0,0,,我不知道,别担心，随便聊聊而已|你在校外做什么？,230,0,0,Eat()
230,0,0,,打篮球,哇哦（你们都吃完披萨）,240,0,0,Eat()
230,0,0,,玩摇滚乐,令人惊叹的（你们都吃完披萨）,240,0,0,EatGoodMatch()
230,0,0,,打电子游戏,太酷了！（你们都吃完披萨）,240,0,0,EatGoodMatch()
230,0,0,,去当啦啦队,哇哦（你们都吃完披萨）,240,0,0,Eat()
230,0,0,,去参加聚会,哇哦（你们都吃完披萨）,240,0,0,Eat()
230,0,0,,去玩角色扮演,太酷了！（你们都吃完披萨）,240,0,0,EatGoodMatch()
230,0,0,,喝酒,得到很好，恢复很糟糕|（你们都吃完披萨）,240,0,0,EatBadMatch()
230,0,0,,听古典音乐,哇哦（你们都吃完披萨）,240,0,0,Eat()
230,0,0,,做爱,（她笑了）你太变态了|（你们都吃完披萨）,240,1,0,EatGoodMatch()
230,0,0,,我没有什么爱好,认真地么？（你们都吃完披萨）,240,0,0,EatBadMatch()
240,0,0,,那我们现在怎么办？,这难道不明显吗,320,0,0,TestMatch()
240,0,0,,我们现在能再做一些吗？,哦，是的。,320,1,0,TestMatch()
250,0,0,,哦，是的！这似乎|是一所好学校。,是和否，有些课程更实用|那你以后想做什么呢？,260,0,0,Eat()
250,0,0,,这所学院简直是个疯人院。,在我看来，这很明智。|那你这辈子想做什么？,260,0,0,EatBadMatch()
250,0,0,,我从未见过如此|怪异的学院。,（她哈哈大笑）当然|那你以后想做什么呢？,260,0,0,EatGoodMatch()
250,0,0,,从几个小时的时间|里很难判断。,我在这里已经有一段时间了，但仍然不确定|那你以后想做什么呢？,260,0,0,EatGoodMatch()
250,0,0,,这是一所相当|无聊的学校。,是的，我想有些课可能会变得无聊|那你以后想做什么呢？,260,0,0,Eat()
260,0,0,,音乐家。,太酷了！你最喜欢的课是什么？,270,0,0,EatGoodMatch()
260,0,0,,医生。,太好了。你最喜欢的课是什么？,270,0,0,Eat()
260,0,0,,运动员。,太酷了！你最喜欢的课是什么？,270,0,0,EatGoodMatch()
260,0,0,,一个老师。,他们只是给孩子洗脑|你最喜欢的课是什么？,270,-1,0,EatBadMatch()
260,0,0,,一个演员。,太好了。你最喜欢的课是什么？,270,0,0,Eat()
260,0,0,,一个施虐狂。,（她咧嘴一笑）你最喜欢的课是什么？,270,1,0,Eat()
260,0,0,,一位建筑师。,太好了。你最喜欢的课是什么？,270,0,0,Eat()
260,0,0,,一个农民。,我表哥的一个。她教了我很多绳结|你最喜欢的课是什么？,270,0,0,EatGoodMatch()
260,0,0,,程序员。,没趣的你最喜欢的课是什么？,270,0,0,EatBadMatch()
260,0,0,,我还不知道。,来吧，你一定有主意|你最喜欢的课是什么？,270,0,0,EatBadMatch()
270,0,0,,数学,至少数字不会说谎|你在校外做什么？,280,0,0,Eat()
270,0,0,,音乐,太酷了！你在校外做什么？,280,0,0,EatGoodMatch()
270,0,0,,英语,文学只是创造性的谎言|你在校外做什么？,280,0,0,EatBadMatch()
270,0,0,,健身房,Hojojutsu课程很棒|你在校外做什么？,280,0,0,EatGoodMatch()
270,0,0,,化学,爆炸性反应很有趣|你在校外做什么？,280,0,0,EatGoodMatch()
270,0,0,,法语,没趣的你在校外做什么？,280,0,0,EatBadMatch()
270,0,0,,艺术,至少朱莉娅是个笑柄|你在校外做什么？,280,0,0,Eat()
270,0,0,,历史,太好了。你在校外做什么？,280,0,0,Eat()
270,0,0,,剧院,太好了。你在校外做什么？,280,0,0,Eat()
270,0,0,,我不知道。,别担心，这是关于学习，不知道|你在校外做什么？,280,0,0,Eat()
280,0,0,,打篮球,太好了。（你们都吃完披萨）,290,0,0,Eat()
280,0,0,,玩摇滚乐,令人惊叹的（你们都吃完披萨）,290,0,0,EatGoodMatch()
280,0,0,,打电子游戏,太酷了！（你们都吃完披萨）,290,0,0,EatGoodMatch()
280,0,0,,去当啦啦队,太好了。（你们都吃完披萨）,290,0,0,Eat()
280,0,0,,去参加聚会,太好了。（你们都吃完披萨）,290,0,0,Eat()
280,0,0,,去玩角色扮演,太酷了！（你们都吃完披萨）,290,0,0,EatGoodMatch()
280,0,0,,喝酒,得到很好，恢复很糟糕|（你们都吃完披萨）,290,0,0,EatBadMatch()
280,0,0,,听古典音乐,太好了。（你们都吃完披萨）,290,0,0,Eat()
280,0,0,,做爱,（她笑了）你太变态了|（你们都吃完披萨）,290,1,0,EatGoodMatch()
280,0,0,,我没有什么爱好。,认真地（你们都吃完披萨）,290,0,0,EatBadMatch()
290,0,0,,那我们现在怎么办？,这难道不明显吗。,300,0,0,TestMatch()
290,0,0,,我们现在能再做一些吗？,哦，是的。,300,1,0,TestMatch()
300,0,0,,是时候把你绑得更紧了。,不，你必须学会把绳结放在无法触及的地方|（Natalie很容易摆脱你的束缚，向前走去）,310,0,0,NatalieEscape()
310,0,0,,等等，我能再试一次吗？,你需要先向专家学习。（Natalie把你绑起来，|把绳结系在你够不着的地方）,320,0,0,SubbieRope()
310,0,0,,好的，你能给我看看吗？,当然（Natalie约束你，指出结必须去哪里）,320,1,0,SubbieRope()
310,0,0,,不..不要，|我不是一个Sub。,但你也不是一个Dom|（Natalie紧紧地抱住你的手臂）,320,0,-1,SubbieRope()
320,0,0,,你能再给我加点束缚吗？,是的，是时候束缚住你的腿了|（Natalie把你的腿捆起来）该闭嘴了。,330,0,0,
320,0,0,,（试着逃跑）,未经允许你要去哪里呢|（Natalie很快把你的腿捆了起来）该闭嘴了。,330,0,-1,
320,0,0,,（开玩笑地挣扎）,你挣扎的样子真好看|（Natalie把你的腿捆起来）该闭嘴了。,330,1,0,
330,0,0,,什么？,啊~张嘴。（你张开嘴，Natalie用布塞将你的嘴塞满，然后包了起来）,350,0,0,SubbieClothGag()
330,0,0,,你想让我闭嘴吗？,（你刚说完，她就用一块布捂住你的嘴，堵住你的嘴）,350,0,0,SubbieClothGag()
330,0,0,,我不说话了。,你已经说得太多了。|（Natalie用布塞将你的嘴塞满，然后包了起来）,350,0,-1,SubbieClothGag()
330,0,0,,够了！|（咬紧牙关）,所以你喜欢打硬仗？|（Natalie捏住鼻子）,340,1,0,
340,0,0,,（试着屏住呼吸）|…………,（你最终会喘不过气来，嘴里被塞满了布，然后包了起来）,350,0,0,SubbieClothGag()
340,0,0,,（试着呼救）|救...,（她用布塞将你的嘴塞满，然后包了起来，|你一句话也说不出来）,350,0,0,SubbieClothGag()
350,0,0,,（恶狠狠地盯着Natalie）,（Natalie笑了）你需要一些时间冷静下来|（Natalie走开了）,360,0,0,
350,0,0,,（呜咽地叫着，像小狗|一般乞求的看着）,（Natalie笑了）做个乖女孩|我稍后回来。（Natalie走开了）,360,1,-1,
350,0,0,,（在束缚中挣扎着）,需要用绳子测试你一段时间~|（Natalie走开了）,360,1,0,
360,0,0,,（寻找逃生途径）,（门关上了，地上没有什么有用的东西）,360,0,0,NoEscape()
360,0,0,,（试着打电话求助）,（你嘴里塞满了布条，你发出的|声音甚至比球被堵住时更小）,360,0,0,NoHelp()
360,0,0,,（看看其他人在做什么）,（Jenna正在和Chloe玩，Chloe|高兴地对Natalie喃喃自语）,360,0,0,ChloeSuspended()
360,0,0,,（奋力挣脱绳索）,（你不停地打滚，但什么也没松开）,360,0,0,Struggle()
360,0,0,,（等到Natalie回来）,（你等着，但俱乐部成员仍然无视你）,360,0,0,Wait()
365,0,0,,@呜呜..,（Natalie解开了嘴上是布条。|你把布吐了出来）,370,0,0,BadUngag()
370,0,0,,小姐|请放我走吧,当然，上课时间快到了|（Natalie解开你，帮你站起来）,380,1,-1,PlayerRelease()
370,0,0,,你怎么去了这么长时间？,我想你能多享受一会|（Natalie解开你，你站起来）,380,0,0,PlayerRelease()
370,0,0,,噢，我很享受。,我也想继续，但午餐时间很快就要结束了|（Natalie释放了你）,380,1,0,PlayerRelease()
380,0,0,,很有趣，|回头见。,,0,2,0,EndChapter()
380,0,0,,我不敢相信学校|允许这个俱乐部。,,0,-1,0,EndChapter()
380,0,0,,（赶紧跑开，|以免又被抓起来）,,0,0,-1,EndChapter()
400,0,0,,让你试试|我的玩具,你已经有自己的玩具了，这太棒了|你想先解开我的衣服吗？,410,1,0,
400,0,0,,俱乐部还有什么|我可以用的吗？,当然（Jenna递给你一些东西）|你想先解开我的绳子，剥光我的衣服吗？,410,0,0,GetToys()
400,0,0,,事实上，我现在可|以被绑起来了吗？,好吧，好吧。你想被我束缚并堵住嘴|，还是和我在一起？,405,0,0,
405,0,0,,我想被你绑起来,当然可以，你能帮我一把吗？|我现在挣脱不开。（你解开她）,505,0,-1,
405,0,0,,我可以和你绑在一起吗？|听起来很有趣。,Jenna，你能帮帮我们吗？|（Jenna拿着更多的东西过来，解开了Natalie的绑）,600,1,0,
410,0,0,,不，你穿校服就很好看。,噢，谢谢夸奖。（你现在要对她做什么？）,430,1,0,
410,0,0,,是的，让我看看|你漂亮的身体。,你是这么认为的呀，谢谢|（你解开她，她就脱下衣服）,420,1,0,UntieStrip()
410,0,0,,这次不行。,嗯呢呢。（你现在要对她做什么？）,430,0,0,
410,0,0,,想要脱衣服？|那就脱下来给我看看吧。,额...是的，小姐。（你解开她，她脱下衣服）,420,0,1,UntieStrip()
420,0,0,,这就是你能脱的全部了？,对不起，小姐，你想让我全裸吗|（她不情愿地脱下衣服。你会对她做什么？）,430,0,1,NatalieNaked()
420,0,0,,可爱的内衣，|我喜欢。,谢谢你，小姐。（她脸红了）|（你现在要对她做什么？）,430,1,0,
420,0,0,,事实上，你穿着更好。,你想说什么？|（她厌恶地穿好衣服。你现在要对她做什么？）,430,-2,0,NatalieClothed()
420,0,0,,没有那些，你会更好。,（她不情愿地脱下衣服。|你现在要对她做什么？）,430,0,1,NatalieNaked()
430,0,0,,（吻她）,（在她阻止你之前，你吻了她一下）|这很好，但你应该把我绑起来的。,430,0,0,Kiss()
430,0,0,,（挠她一下）,（她退缩了一下，把你推开）|哦，不，除了这个什么都行。,430,0,0,Tickle()
430,0,0,,（自慰她）,（当你给她自慰时，她颤抖着，轻轻地呻吟着）,430,0,0,DomMasturbate()
430,0,0,TwoRopes,（打她）,（她哭喊着，痛苦并短暂地挣扎，然后屈服于你）,430,0,0,Spank()
430,0,0,IsRoped,（解开她）,（你慢慢地把Natalie从她的束缚中解放出来）,430,0,0,Untie()
430,0,0,IsGagged,（取下口塞）,（你小心地取下口塞）|谢谢你，我的下巴需要休息一下。,430,0,0,Ungag()
430,0,0,IsBlindfolded,（摘下她的眼罩）,（她眨着眼睛适应光线，很高兴再次见到你）,430,0,0,Unblind()
430,0,0,IsBoundAndGagged,我骗了你，贱人|（让她陷入困境）,（你真的想抛弃她吗？）,450,0,0,
430,0,0,,我现在很无聊。,（你放了她）|怎么了，我以为你在哪里享受这一切？,480,-1,0,NatalieRelease()
430,0,0,,这足够吃一顿午饭了。,（你放了她）|你就做完了吗？好啊,480,0,0,NatalieRelease()
450,0,0,,没错,（其他成员已经离开房间去上下午的课了）,460,0,0,
450,0,0,,再想想,（你现在要对她做什么？）,430,0,0,
460,0,0,,下课后我会回来接你。,（你吻别她，让她惊慌失措，徒劳地挣扎）,470,-1,5,
460,0,0,,你就是只变态的母狗，|应该受到惩罚。,（你挠痒痒，狠狠地打她，直到她哭了）,470,-5,3,
470,0,0,,很有趣，|回头见，贱人。,,0,0,0,EvilEnd()
470,0,0,,我不敢相信|他们允许这个俱乐部。,,0,0,0,EvilEnd()
470,0,0,,（赶紧跑开，以免为时已晚）,,0,0,0,EvilEnd()
480,0,0,,反正午休时间快结束了。,我想是的。,490,0,0,
480,0,0,,我需要为上课做好准备。,那是个蹩脚的借口。|（她突然把你按在地上，把你捆起来堵住嘴）,350,0,-1,PlayerBoundGagged()
490,0,0,,这里太棒了|我还能再来吗？,当然，俱乐部晚上基本都有更大的活动。,700,1,0,
490,0,0,OrgasmDone,你很享受呀。,（她脸红了）是的，我想你也是。,700,1,1,
490,0,0,,你应该找个时间把我捆好。,哦，有机会的|俱乐部有晚间活动，你可能会被困几个小时。,700,1,-1,
490,0,0,,谢谢你的午餐。,很荣幸，你应该正式加入俱乐部|参加一下晚间活动。,700,0,0,
500,0,0,,你能先解开我吗？,是的，你可以在脱衣服的时候休息一下|（她把你解开）,510,0,0,PlayerRelease()
500,0,0,,换我帮你怎么样？,还不行哦~|你还没有完整的体验呢|这意味着没有衣服。（她把你解开）,510,0,0,PlayerRelease()
500,0,0,,被束缚住让我很热。,我明白你的意思，不穿衣服的你会更酷的。|（她给你解开）,510,1,0,PlayerRelease()
500,1,1,,现在轮到你了！,好吧，小姐|（她把你解开，你很快把她捆了起来）,400,0,1,PlayerReversal()
505,0,0,,你现在可以把我捆起来了。,是的，但我认为你应该先脱下制服，才能真正感受到绳索。,510,0,0,
510,0,0,,我想我可以的|（脱下校服）,（你脱下衣服）就这样，才能真正感受到绳索。,530,0,0,PlayerStrip()
510,0,0,,等等，这太快了。,很好，那你还想尝尝|其他的束缚吗？,520,0,-1,
510,0,0,,不，我不会为你脱衣的！,好吧，好吧，这只是一个想法|你还对紧缚感兴趣吗？,520,0,1,
510,0,0,,是的，小姐。|（脱下你的校服）,（你脱下衣服）你会喜欢天然绳索在柔软皮肤上的感觉。,530,1,-1,PlayerStrip()
520,0,0,,不行！,我认为你不适合紧缚俱乐部。,380,-1,0,
520,0,0,,试一下呢,你绑着胳膊很好|（Natalie再次挽起你的手臂）,320,0,0,PlayerRope()
530,0,0,,感受绳子？,是的，你必须学会运用你所有的感官|（她在你的手臂和身体上系了很多绳子）,540,0,0,PlayerRope()
530,0,0,,我感受到绳子|在我的手腕上。,这和隔着衣服绑起来感觉不一样|（她紧紧地绑着你的胳膊和身体）,540,-1,0,PlayerRope()
540,0,0,,它仍然感觉像绳子。,你太依赖视觉了，试试这个|（她蒙住你的眼睛）,550,0,0,PlayerBlindfold()
540,0,0,,这根绳子只是有点痒。,有点接近了，但你还没有感觉到|（她蒙住你的眼睛）,550,0,0,PlayerBlindfold()
550,0,0,,等等，不，请...,（你感觉到一根手指划过嘴唇）|嘘，没关系。现在绳子怎么样了？,560,0,-1,
550,0,0,,我在努力感受了,你太专注于眼前了，却连真正事物都未能感觉到|你觉得现在的绳子感觉怎么样？,560,0,0,
550,0,0,,你不能把我|眼睛蒙上。,别抱怨了，告诉我|你觉得现在的绳索感觉怎么样。,560,-1,0,
560,0,0,,它们仍然感觉像绳子。,你没救了，让我们试试你会感觉到的东西|（她插入一个震动的跳蛋）,570,-1,0,PlayerEgg()
560,0,0,,它感觉又紧又安全。,好多了，但你还没到。试试这个|（她插入一个震动的跳蛋）,570,0,0,PlayerEgg()
560,0,0,,感觉像一双永远不会放开|的手紧紧的拥抱着你,很好，就是这个感觉，你需要多一点鼓励。|（她插入一个震动的跳蛋）,570,1,0,PlayerEgg()
560,0,0,,感觉很好，我很享受。,就是这样。我现在需要给你进行调教|（她插入一个震动的跳蛋）,570,1,-1,PlayerEgg()
570,0,0,,好刺激|我还想要更多,很乐意|（Natalie开始玩你的胯绳）,580,1,0,
570,0,0,,恩恩..!请堵住我的嘴|然后尽情的玩弄我,你是一个很好的小奴隶呢~|（Natalie让你捧腹大笑，还玩弄你的胯绳）,580,0,-1,PlayerBallGag()
570,0,0,,住手，这太过分了。,如果你这么想，那我就放你走。（Natalie释放了你）,590,-1,0,PlayerRelease()
580,0,0,,（享受她的抚摸）,（当她拉扯胯绳并自慰你的阴蒂时，你屈服于她的爱）,580,0,0,SubbieMasturbate()
580,0,0,,（随着她的节奏喘着气）,（你移动臀部来跟随她的节奏。|慢慢地从她的触碰中获得快乐）,580,0,0,SubbieMasturbate()
580,0,0,,（开玩笑地挣扎）,（你开玩笑地挣扎，似乎很享受|她加快了速度，手淫得更用力一些）,580,0,0,SubbieMasturbate()
590,0,0,,能把这个该死|的跳蛋拿出来吗？,如果你确定你不想留着它。|（Natalie取出跳蛋，你穿好衣服）,700,-1,-1,PlayerNoEgg()
590,0,0,,我可以保留这个跳蛋吗？,你可以，这是你的入会礼物|（你穿好衣服）,700,1,0,PlayerClothed()
590,0,0,,我可以保留眼罩吗？,对不起，这是我唯一的一个|（你穿好衣服）,700,0,0,PlayerClothed()
600,0,0,,我们怎么才能被绑到一起？,（Jenna走近你）|这次不用绳子了,610,0,0,
600,0,0,,你需要解开Natalie吗？,（Jenna走近你）|是的，我为你们俩安排了一些不同的事情。,610,0,1,
610,0,0,,你有什么想法？,首先，你们两个需要抱在一起|（你拥抱Natalie）,620,0,0,
610,0,0,,哦，真是惊喜。,可能会有很多惊喜，首先给Natalie|一个大大的拥抱吧。（你拥抱Natalie）,620,0,0,
620,0,0,,（给Natalie一个温柔的拥抱）,就是这样，你们俩就成为一体了|（Jenna把你们的手铐了起来）,630,1,0,PlayerCuffed()
620,0,0,,（给Natalie一个粗鲁的拥抱）,（在你放手之前，Jenna把你们的手铐了起来）|你现在不能停下来。,630,-1,0,PlayerCuffed()
630,0,0,,等等，那是什么？,这是你们俩分享的一个特别的玩具|（Jenna给你扣上了奇怪口塞）,640,0,0,OpenGag()
630,0,0,,这很有趣，Natalie。,是的，但是现在请张嘴~|（Jenna给你套了个奇怪的口塞）,640,1,0,OpenGag()
640,0,0,,@呜..呜呜...,（Natalie也被绑在口塞上，你们的舌头在一起碰了一下）,650,0,0,
650,0,0,,（试着和Natalie交流）,（Jenna给了你和Natalie振动器和遥控器）|玩得开心。,660,0,0,
660,0,0,Remote,（调整遥控器）,,660,0,1,VibeNatalie()
660,0,0,,（开玩笑地挣扎）,（Natalie用舌头交流着。|你的振动器变强了）,660,0,0,VibePlayer()
660,0,0,,（热切地看着Natalie）,（你的振动器变强了。|Natalie用腿摩擦你）,660,1,-1,KneePlayer()
660,0,0,,（惊慌失措|试图拉开距离）,（Natalie尽其所能地安慰你。|你的振动器平静了一点）,660,0,0,Panic()
660,0,0,,（法式热吻）,（你的舌头亲密交缠在一起，|而你的振动器在加强）,660,1,0,VibePlayer()
660,0,0,,（不断呻吟着）,（Natalie把你抱得更紧了。|你的振动器变强了）,660,0,0,VibePlayer()
660,0,0,,（温柔地拥抱Natalie）,（Natalie也做了同样的回应，|你们的舌头轻轻地碰了碰）,660,0,0,Hug()
660,0,0,,（试着去掉|Natalie的口塞）,（皮带扣已经锁上了。|没有钥匙就无法取下塞子）,660,0,0,Hug()
670,0,0,,@嗯..嗯..嗯...,（Jenna过来放了Natalie。你跪下来喘着气）,680,1,0,
670,0,0,,@啊...Nhthlnm..|呜..哈..!,（Jenna过来放了Natalie。你跪下来喘着气）,680,0,-1,
670,0,0,,@呜..恩..♥.. |（脸红，移开目光）,（Jenna过来放了Natalie。你跪下来喘着气）,680,1,-1,
680,0,0,,@ghn nhh rmlmhfm mm nhw？,（Natalie放了你）|对你来说感觉怎么样？,685,0,0,PlayerRelease()
680,0,0,,@plmhfm|rmlmhfmmmmnff。,（Natalie放了你）|对你来说感觉怎么样？,685,0,-1,PlayerRelease()
685,0,0,NoRemote,我差点被你玩坏了,抱歉。我把你的遥控器弄掉了。|下节课时间到了。,700,1,2,
685,0,0,,我完全没感觉,说真的，我在怀疑刚才你崩溃的样子|下节课时间到了。,700,-1,0,
685,0,0,,我简直不敢相信你对|我做了那样的事。,对不起，我以为你会喜欢的。|下节课时间到了。,700,-1,1,
685,0,0,,呜..我大腿还在颤抖。,你太可爱了，一会就没事了|下节课时间到了。,700,0,-1,
685,0,0,,太棒了。,这对我来说也是|下节课时间到了。,700,1,0,
685,0,0,,下次我会把你占有的。,我很期待下次|下节课时间到了。,700,1,1,
690,0,0,,@Lmtmmmmhe，nhw！,我以为你会喜欢的|（Jenna放了你）,700,-1,0,PlayerRelease()
690,0,0,,@plmhfm|rmlmhfmmmmnff。,好吧，也许这是第一次有点过分|（Jenna放了你）,700,0,-1,PlayerRelease()
690,0,0,,@jhft h lnttlm | lhngmr plmhfm。,不，俱乐部不应该妨碍你的学习|（Jenna放了你）,700,0,0,PlayerRelease()
700,0,0,,让我们回到课堂上|（离开）,,0,0,0,EndChapter()
700,0,0,,下课后我们再见面吧|（离开）,,0,1,0,EndChapter()
