Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
210,0,0,,Programátorka.,Nuda! A co je tvůj oblíbený předmět?,220,0,0,EatBadMatch()
210,0,0,,Já ještě nevím.,"No tááák, už přece musíš mít nějakou představu.|Co je třeba tvůj oblíbený předmět?",220,0,0,EatBadMatch()
220,0,0,,Matika.,Čísla aspoň nelžou?|A co děláš mimo školu?,230,0,0,Eat()
220,0,0,,Hudebka.,Super! A co děláš mimo školu?,230,0,0,EatGoodMatch()
220,0,0,,Čeština.,"Literatura, to je jenom kreativní lhaní.|A co děláš mimo školu?",230,0,0,EatBadMatch()
220,0,0,,Tělocvik.,Lekce Hojojutsu jsou super.|A co děláš mimo školu?,230,0,0,EatGoodMatch()
220,0,0,,Chemie.,Výbušné reakce mě baví.|A co děláš mimo školu?,230,0,0,EatGoodMatch()
220,0,0,,Francouzština.,Nuda! A co děláš mimo školu?,230,0,0,EatBadMatch()
220,0,0,,Výtvarka.,S Julií je aspoň sranda!|A co děláš mimo školu?,230,0,0,Eat()
220,0,0,,Dějepis.,To je hezké. A co děláš mimo školu?,230,0,0,Eat()
220,0,0,,Divadelní kroužek.,To je hezké. A co děláš mimo školu?,230,0,0,Eat()
220,0,0,,Já nevím.,"Neboj, je to jen o učení ne o vědění.|A co děláš mimo školu?",230,0,0,Eat()
230,0,0,,Basketball.,To je hezké. (Společně dojídáte pizzu.),240,0,0,Eat()
230,0,0,,Rockovou muziku.,Boží! (Společně dojídáte pizzu.),240,0,0,EatGoodMatch()
230,0,0,,Počítačové hry.,Super! (Společně dojídáte pizzu.),240,0,0,EatGoodMatch()
230,0,0,,Roztleskávání.,To je hezké. (Společně dojídáte pizzu.),240,0,0,Eat()
230,0,0,,Chodím na párty.,To je hezké. (Společně dojídáte pizzu.),240,0,0,Eat()
230,0,0,,Hry pro hrdiny.,Super! (Společně dojídáte pizzu.),240,0,0,EatGoodMatch()
230,0,0,,Opíjím se.,"Opíjení je prima, ale kocovina je na hovno.|(Společně dojídáte pizzu.)",240,0,0,EatBadMatch()
230,0,0,,Klasickou hudbu.,To je hezké. (Společně dojídáte pizzu.),240,0,0,Eat()
230,0,0,,Šukám.,(Usmívá se.) Ty jsi tak zvrácená!|(Společně dojídáte pizzu.),240,1,0,EatGoodMatch()
230,0,0,,Nemám koníčky.,Vážně? (Společně dojídáte pizzu.),240,0,0,EatBadMatch()
240,0,0,,"Tak, co budeme|dělat teď?",Není to snad jasné?,320,0,0,TestMatch()
240,0,0,,Můžeme zkusit|ještě další Kinbaku?,No jasně!,320,1,0,TestMatch()
250,0,0,,"Moc! Zdá se, že|je to dobrá univerzita.","Ano a ne, některé hodiny jsou praktičtější.|A co bys v životě chtěla být?",260,0,0,Eat()
250,0,0,,"Tahle škola, to je|hotový blázinec.",Mně se zdá být rozumná dost.|A co bys v životě chtěla být?,260,0,0,EatBadMatch()
250,0,0,,Takhle úchylnou univerzitu|jsem ještě neviděla!,(Nahlas se směje.) To se nedivím!|A co bys v životě chtěla být?,260,0,0,EatGoodMatch()
250,0,0,,"Těžko soudit,|z těch pár hodin.",Už tady nějakou dobu jsem a taky si ještě|nejsem jista. A co bys v životě chtěla být?,260,0,0,EatGoodMatch()
250,0,0,,Je to pěkně|nudná škola.,"No jo, některé předměty asi dokážou být nudné.|A co bys v životě chtěla být?",260,0,0,Eat()
260,0,0,,Muzikantka.,Boží! A co je tvůj oblíbený předmět?,270,0,0,EatGoodMatch()
260,0,0,,Doktorka.,To je pěkné. A co je tvůj oblíbený předmět?,270,0,0,Eat()
260,0,0,,Atletka.,Boží! A co je tvůj oblíbený předmět?,270,0,0,EatGoodMatch()
260,0,0,,Učitelka.,Ty jenom vymývají dětem mozky.|A co je tvůj oblíbený předmět?,270,-1,0,EatBadMatch()
260,0,0,,Herečka.,To je pěkné. A co je tvůj oblíbený předmět?,270,0,0,Eat()
260,0,0,,Domina.,(Usmívá se.) A co je tvůj oblíbený předmět?,270,1,0,Eat()
260,0,0,,Architektka.,To je pěkné. A co je tvůj oblíbený předmět?,270,0,0,Eat()
260,0,0,,Farmářka.,Jako moje sestřenice! Naučila mě spoustu uzlů.|A co je tvůj oblíbený předmět?,270,0,0,EatGoodMatch()
260,0,0,,Programátorka.,Nuda! A co je tvůj oblíbený předmět?,270,0,0,EatBadMatch()
260,0,0,,Já ještě nevím.,"No tááák, už přece musíš mít nějakou představu.|Co je třeba tvůj oblíbený předmět?",270,0,0,EatBadMatch()
270,0,0,,Matika.,Čísla aspoň nelžou?|A co děláš mimo školu?,280,0,0,Eat()
270,0,0,,Hudebka.,Super! A co děláš mimo školu?,280,0,0,EatGoodMatch()
270,0,0,,Čeština.,"Literatura, to je jenom kreativní lhaní.|A co děláš mimo školu?",280,0,0,EatBadMatch()
270,0,0,,Tělocvik.,Lekce Hojojutsu jsou super.|A co děláš mimo školu?,280,0,0,EatGoodMatch()
270,0,0,,Chemie.,Výbušné reakce mě baví.|A co děláš mimo školu?,280,0,0,EatGoodMatch()
270,0,0,,Francouzština.,Nuda! A co děláš mimo školu?,280,0,0,EatBadMatch()
270,0,0,,Výtvarka.,S Julií je aspoň sranda!|A co děláš mimo školu?,280,0,0,Eat()
270,0,0,,Dějepis.,To je hezké. A co děláš mimo školu?,280,0,0,Eat()
270,0,0,,Divadelní kroužek.,To je hezké. A co děláš mimo školu?,280,0,0,Eat()
270,0,0,,Já nevím.,"Neboj, je to jen o učení ne o vědění.|A co děláš mimo školu?",280,0,0,Eat()
280,0,0,,Basketball.,To je hezké. (Společně dojídáte pizzu.),290,0,0,Eat()
280,0,0,,Rockovou muziku.,Boží! (Společně dojídáte pizzu.),290,0,0,EatGoodMatch()
280,0,0,,Počítačové hry.,Super! (Společně dojídáte pizzu.),290,0,0,EatGoodMatch()
280,0,0,,Roztleskávání.,To je hezké. (Společně dojídáte pizzu.),290,0,0,Eat()
280,0,0,,Chodím na párty.,To je hezké. (Společně dojídáte pizzu.),290,0,0,Eat()
280,0,0,,Hry pro hrdiny.,Super! (Společně dojídáte pizzu.),290,0,0,EatGoodMatch()
280,0,0,,Opíjím se.,"Opíjení je prima, ale kocovina je na hovno.|(Společně dojídáte pizzu.)",290,0,0,EatBadMatch()
280,0,0,,Klasickou hudbu.,To je hezké. (Společně dojídáte pizzu.),290,0,0,Eat()
280,0,0,,Šukám.,(Usmívá se.) Ty jsi tak zvrácená!|(Společně dojídáte pizzu.),290,1,0,EatGoodMatch()
280,0,0,,Nemám koníčky.,Vážně? (Společně dojídáte pizzu.),290,0,0,EatBadMatch()
290,0,0,,"Tak, co budeme|dělat teď?",Není to snad jasné?,300,0,0,TestMatch()
290,0,0,,Můžeme zkusit|ještě další Kinbaku?,No jasně!,300,1,0,TestMatch()
300,0,0,,Je čas svázat tě ještě víc.,"Ne, nejprve se musíš naučit nedávat uzly na dosah.|(Natálie snadno uniká z provazů a přistupuje k tobě.)",310,0,0,NatalieEscape()
310,0,0,,"Počkej, můžu to|zkusit ještě jednou?","Nejprve se pouč od experta. (Natálie tě svázuje,|a ukazuje ti, že všechny uzly jsou mimo tvůj dosah.)",320,0,0,SubbieRope()
310,0,0,,"Dobře, ukážeš mi to?","Jistě. (Natálie tě svazuje,|a ukazuje ti, kam všechny uzly patří.)",320,1,0,SubbieRope()
310,0,0,,Prosím ne!|Já nejsem subka.,Ale dominantní taky moc nejsi.|(Natálie pevně poutá tvé paže.),320,0,-1,SubbieRope()
320,0,0,,Můžeš mi ukázat|ještě další Kinbaku?,"Ano, teď je čas zapracovat na tvých nohou.|(Natálie ti váže nohy.) A teď roubík!",330,0,0,
320,0,0,,(Pokus se uniknout.),"Kam si myslíš, že jdeš, bez povolení?|(Natálie ti rychle váže nohy.) Čas na roubík!",330,0,-1,
320,0,0,,(Hravě vzdoruj.),Ty jsi mi pěkná mrška mrštná!|(Natálie ti poutá nohy.) Čas na roubík!,330,1,0,
330,0,0,,Cože?,"Udělej Á! (Otevíráš doširoka pusu a Natálie ji plní|látkou, váže ji dalším kusem a roubíkem přes ústa.)",350,0,0,SubbieClothGag()
330,0,0,,Ty mi opravdu|chceš nasadit roubík?,"(Sotva stačíš domluvit a už ti plní ústa látkou,|váže ho dalším pruhem a roubíkem přes ústa.)",350,0,0,SubbieClothGag()
330,0,0,,"Prosím, už ne!","Moc mluvíš. (Natálie ti plní ústa látkou, váže ji|dalším pruhem látky a roubíkem přes ústa.)",350,0,-1,SubbieClothGag()
330,0,0,,To stačí!|(Zatni zuby.),Takže ty chceš hrát tvrdě!|(Natálie ti stisknutím ucpává nos.),340,1,0,
340,0,0,,(Pokus se zadržet dech.|...................),"(Nakonec zalapáš po dechu, a vzápětí máš pusu|plnou látky, převázanou a ještě s roubíkem přes ústa.)",350,0,0,SubbieClothGag()
340,0,0,,(Pokus se volat o pomoc.)|Pomó.....,"(Ani nestačíš vykřiknout první slovo, než ti ústa|vycpe látkou, převáže a nasadí roubík přes ústa.)",350,0,0,SubbieClothGag()
350,0,0,,(Vrhej na Natálii|zlostný pohled.),(Natálie se chichotá.) Potřebuješ trochu|času na zklidnění! (Natálie odchází pryč.),360,0,0,
350,0,0,,(Kňourej a|dělej psí oči.),(Natálie se usmívá.) Zůstaň! Kdo je hodná holka?|Vrátím se později. (Natálie odchází pryč.),360,1,-1,
350,0,0,,(Bojuj se|svými pouty.),"A je to, teď si ty provazy chvíli zkoušej.|(Natálie odchází pryč.)",360,1,0,
360,0,0,,"(Hledej způsob,|jak uniknout.)",(Dveře jsou zavřené a na podlaze|není nic použitelného.),360,0,0,NoEscape()
360,0,0,,(Zkus volat o pomoc.),(S naprosto vycpanými ústy vydáváš ještě|méně hluku než s kuličkovým roubíkem.),360,0,0,NoHelp()
360,0,0,,"(Podívej se,|co dělají ostatní.)","(Jenna si hraje s Chloe,|která cosi spokojeně mumlá Natálii.)",360,0,0,ChloeSuspended()
360,0,0,,(Bojuj se svými provazy.),"(Zmítáš se a převaluješ se,|ale nic se neuvolňuje.)",360,0,0,Struggle()
360,0,0,,"(Čekej, dokud|se Natálie nevrátí.)","(Čekáš, ale nikdo z ostatních|členů klubu si tě stále nevšímá.)",360,0,0,Wait()
365,0,0,,@Nhthlnm.,"(Natálie ti sundává roubík přes ústa a látku|držící vycpávku, kterou v zápětí vyplivuješ.)",370,0,0,BadUngag()
370,0,0,,"Děkuji, slečno,|prosím, pusťte mě.","S potěšením, už je skoro čas na další hodinu.|(Natálie tě rozvazuje a pomáhá ti vstát.)",380,1,-1,PlayerRelease()
370,0,0,,"No konečně, proč ti|trvalo tak dlouho?","Myslela jsem, že potřebuješ trochu klidu…|(Natálie tě rozvazuje a ty vstáváš.)",380,0,0,PlayerRelease()
370,0,0,,"Ó, tohle|se mi líbilo!","Tušila jsem to, ale za chvíli už končí polední pauza.|(Natálie tě osvobozuje.)",380,1,0,PlayerRelease()
380,0,0,,"Byla to zábava,|uvidíme se později!",,0,2,0,EndChapter()
380,0,0,,"Nechápu, že takovýhle|klub povolili!",,0,-1,0,EndChapter()
380,0,0,,"(Rychle utíkej,|dokud není pozdě.)",,0,0,-1,EndChapter()
400,0,0,,Vyzkoušíme některé|z mých hraček.,"Ty máš i nějaké svoje vlastní, no to je skvělé!|Nechceš mě nejprve rozvázat a svléct?",410,1,0,
400,0,0,,"Má klub něco,|co bych mohla použít?",Ale jistě. (Jenna ti podává nějaké věci.)|Nechceš mě nejprve rozvázat a svléct?,410,0,0,GetToys()
400,0,0,,"Vlastně, mohla bych|teď být svázaná já?",No tak tedy dobře. A chtěla bys být|svázaná a mít roubík ode mne a nebo se mnou?,405,0,0,
405,0,0,,"Od tebe, prosím.","Jistě, můžeš mi pomoct? Sama se nikdy|nedokážu pořádně odvázat. (Rozvazuješ ji.)",505,0,-1,
405,0,0,,To můžu být svázaná|s tebou? To zní zajímavě!,"Jenno, mohla bys nám pomoct? (Přichází Jenna|s dalším nádobíčkem a Natálii rozvazuje.)",600,1,0,
410,0,0,,"Kdepak, v uniformě|vypadáš báječně!",No ale děkuji! (Co s ní teď budeš dělat?),430,1,0,
410,0,0,,"Ano, Koukneme se|na to tvé krásné tělo.",Opravdu si to myslíš? Děkuji!|(Rozvazuješ ji a ona se svléká z šatů.),420,1,0,UntieStrip()
410,0,0,,Tentokrát ne.,Tak jo. (Co s ní teď budeš dělat?),430,0,0,
410,0,0,,"Chci? Já ti přikazuji,|abys ses pro mě svlékla!","Ehm… Ano, slečno!|(Rozvazuješ ji a ona se svléká z šatů.)",420,0,1,UntieStrip()
420,0,0,,"To je vše,|co dovedeš?","Promiňte, slečno, vy jste mne chtěla úplně nahou?|(Zdráhavě se svléká. Co s ní budeš dělat?)",430,0,1,NatalieNaked()
420,0,0,,"Rozkošné prádlo,|líbí se mi.","Děkuji, slečno! (Červená se.)|(Co s ní teď budeš dělat?)",430,1,0,
420,0,0,,"No, vlastně jsi|vypadala líp oblečená.",Co se tím snažíš říct? (Znechuceně se obléká.)|(Co s ní teď budeš dělat?),430,-2,0,NatalieClothed()
420,0,0,,Bez něj budeš|vypadat ještě lépe.,"Možná, pokud budu oblečená do provazů.|(Zdráhavě se svléká. Co s ní teď budeš dělat?)",430,0,1,NatalieNaked()
430,0,0,,(Polib ji.),"(Letmo ji políbíš, než tě přeruší.)|Tohle je sice hezké, ale ty mě máš svazovat.",430,0,0,Kiss()
430,0,0,,(Polechtej ji.),"(Ucukne a odstrčí tě.)|To ne, cokoliv, ale tohle ne!",430,0,0,Tickle()
430,0,0,,(Masturbuj ji.),"(Chvěje se a slabě sténá, přitom co ji masturbuješ.)",430,0,0,DomMasturbate()
430,0,0,TwoRopes,(Naplácej ji.),"(Křičí, svíjí se bolestí a krátce bojuje,|než se ti podvolí.)",430,0,0,Spank()
430,0,0,IsRoped,(Rozvaž ji.),(Pomalu uvolňuješ Natalii z jejich těsných pout.),430,0,0,Untie()
430,0,0,IsGagged,(Sundej jí roubík.),"(Opatrně jí sundáváš roubík.)|Děkuju ti, moje čelist si už potřebovala odpočinout.",430,0,0,Ungag()
430,0,0,IsBlindfolded,(Sundej jí masku.),"(Mrká, než si její oči přivyknou světlu|a je šťastná, že tě zase vidí.)",430,0,0,Unblind()
430,0,0,IsBoundAndGagged,"Napálila jsem tě, čubko!|(Zanech ji spoutanou.)",(Opravdu ji chceš nechat takhle|bezmocně svázanou a s roubíkem v ústech?),450,0,0,
430,0,0,,Já se nudím.,"(Pouštíš ji.) Cože, už? Myslela jsem, že se ti to líbí!",480,-1,0,NatalieRelease()
430,0,0,,To by na jednu|obědovou pauzu stačilo.,(Pouštíš ji.) To už jsi hotová? Tak dobře.,480,0,0,NatalieRelease()
450,0,0,,Ano.,(Ostatní členové už místnost opustili|a šli na své odpolední předměty.),460,0,0,
450,0,0,,Ne.,(Co s ní teď budeš dělat?),430,0,0,
460,0,0,,Po hodině se|pro tebe vrátím.,(Políbíš ji na rozloučenou|a zanecháváš ji její panice a marnému zápasu.),470,-1,5,
460,0,0,,"Jsi jenom zvrhlá děvka,|co si zaslouží potrestat.","(Lechtáš ji a dáváš jí tvrdý výprask,|dokud se nerozvzlyká.)",470,-5,3,
470,0,0,,"Byla to zábava, uvidíme|se později, čubko!",,0,0,0,EvilEnd()
470,0,0,,"Nechápu, že|takový klub povolili!",,0,0,0,EvilEnd()
470,0,0,,"(Rychle uteč,|dokud není pozdě.)",,0,0,0,EvilEnd()
480,0,0,,Polední pauza už|stejně skoro končí.,Asi jo.,490,0,0,
480,0,0,,Musím se připravit|na další hodinu.,"To je ale pěkně chabá výmluva! (Nečekaně tě|přimáčkne k zemi, sváže tě a nasadí ti roubík.)",350,0,-1,PlayerBoundGagged()
490,0,0,,"To bylo super,|můžu přijít zase?","Samozřejmě, klub má|skoro každý večer větší schůzky.",700,1,0,
490,0,0,OrgasmDone,Líbílo se ti to.,"(Červená se.) Ano, a myslím, že tobě taky.",700,1,1,
490,0,0,,Někdy bys mě|měla svázat pořádně.,"To bych rozhodně měla. Klub má večerní schůzky,|kde můžeš být svázaná třeba celé hodiny.",700,1,-1,
490,0,0,,Děkuji za oběd.,"Bylo mi potěšením, měla bys řádně vstoupit|do klubu a přijít na večerní schůzku.",700,0,0,
500,0,0,,Můžeš mě|nejprve rozvázat?,"Ano, můžu ti dát chvilku pauzu,|zatímco se budeš svlékat. (Rozvazuje tě.)",510,0,0,PlayerRelease()
500,0,0,,Co kdybys teď|byla svázaná ty?,"Tentokrát ne, zasloužíš si kompletní zážitek.|To znamená bez šatů. (Rozvazuje tě.)",510,0,0,PlayerRelease()
500,0,0,,Všechno tohle Kinbaku|mě pěkně rozpaluje.,"Vím, co máš na mysli.|Bez šatů ti bude chladněji. (Rozvazuje tě.)",510,1,0,PlayerRelease()
500,1,1,,Teď je řada na tobě!,"No dobře, když už jsem tě jednou svázala.|(Rozvazuje tě a ty ji rychle poutáš.)",400,0,1,PlayerReversal()
505,0,0,,Teď mě můžeš spoutat.,"Ano, ale myslím, že by sis měla nejprve|sundat uniformu, abys opravdu vnímala provazy.",510,0,0,
510,0,0,,To by asi šlo.|(Svlékni si uniformu.),"(Svlékáš se.) To je ono,|takhle budeš vnímat provazy mnohem lépe.",530,0,0,PlayerStrip()
510,0,0,,"Počkej, tohle je|na mě moc rychle!","To nevadí, budeš chtít zkoušet nějaké další Kinbaku?",520,0,-1,
510,0,0,,"Kdepak, svlíkat se|pro tebe nebudu.","Tak jo, tak jo, byl to jen nápad.|Pořád ještě tě Kinbaku zajímá?",520,0,1,
510,0,0,,"Ano, slečno.|(Svleč si uniformu.)",(Svlékáš se.) Dotek přírodního lana|na své měkké kůži si zamiluješ.,530,1,-1,PlayerStrip()
520,0,0,,Ne.,"V tom případě si myslím,|že tohle asi není nejlepší klub pro tebe.",380,-1,0,
520,0,0,,Ano.,Svázané ruce ti nevadily.|(Natálie ti znovu svazuje ruce.),320,0,0,PlayerRope()
530,0,0,,Vnímat dotek provazu?,"Ano, musíš se naučit využívat všechny své smysly.|(Váže ti spousty provazů okolo paží a okolo těla.)",540,0,0,PlayerRope()
530,0,0,,Už jsem je cítila|na holém zápěstí.,"To není totéž, jako cítit provaz na holém těle.|(Pevně ti poutá paže a tělo.)",540,-1,0,PlayerRope()
540,0,0,,Pořád je to cítit|jenom jako provaz.,"Příliš se spoléháš na svůj zrak,|zkus tohle. (Zavazuje ti oči.)",550,0,0,PlayerBlindfold()
540,0,0,,Ten provaz mě|prostě jenom svědí.,"To je dobrý začátek, ale pořád ještě|to necítíš. (Zavazuje ti oči.)",550,0,0,PlayerBlindfold()
550,0,0,,"Počkej, prosím, ne!","(Ucítíš prst na svých rtech.)|Pšt, všechno je v pořádku. Jaké jsou ty provazy teď?",560,0,-1,
550,0,0,,To jsem nečekala…,"Byla jsi příliš zaneprázdněná koukáním, ale nic jsi|vlastně neviděla. Jaký máš pocit z těch provazů teď?",560,0,0,
550,0,0,,Nemůžeš mě|jenom tak oslepit!,"Přestaň si stěžovat, a řekni mi,|jaký máš z těch provazů pocit teď.",560,-1,0,
560,0,0,,"Stále jsou cítit,|jenom jako provazy.","Ty jsi ztracený případ! Zkusíme něco, co cítit budeš.|(Vkládá do tebe vibrující vajíčko.)",570,-1,0,PlayerEgg()
560,0,0,,Působí tak|těsně a bezpečné.,"Lepší, ale pořád ještě to nemáš. Zkus tohle.|(Vkládá do tebe vibrující vajíčko.)",570,0,0,PlayerEgg()
560,0,0,,"Je to jako obětí,|které nepolevuje.","To už je mnohem lepší, ale ještě potřebuješ|trochu povzbuzení. (Vkládá do tebe vibrující vajíčko.)",570,1,0,PlayerEgg()
560,0,0,,Je to tak|příjemné a lákavé.,To je ono! Teď tě budu hýčkat.|(Vkládá do tebe vibrující vajíčko.),570,1,-1,PlayerEgg()
570,0,0,,"To je síla, vem|si mě teď a tady!",S radostí!|(Natálie si začíná hrát s provazem v tvém rozkroku.),580,1,0,
570,0,0,,"Á, prosím, nasaď mi|roubík a vezmi si mě!","Jenom proto, že jsi taková malá hodná subinka.|(Nasadí ti roubík a hraje si s lanem v tvém rozkroku.)",580,0,-1,PlayerBallGag()
