Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
250,0,0,,玩角色扮演,多么无聊的爱好啊|（一位女服务员打断你们的谈话，询问点餐需求）,260,0,0,BadMatch()
250,0,0,,喝酒,很公平，我需要尽快被浪费掉|（一位女服务员打断你们的谈话，询问点餐需求）,260,0,0,GoodMatch()
250,0,0,,听古典音乐,多么无聊的爱好啊|（一位女服务员打断你们的谈话，询问点餐需求）,260,0,0,BadMatch()
250,0,0,,做爱,我猜你他妈的男朋友很开心|（一位女服务员打断你们的谈话，询问点餐需求）,260,0,0,
250,0,0,,我没有什么爱好,别担心。我的孩子整晚都在吸毒|（一位女服务员打断你们的谈话，询问点餐需求）,260,0,0,GoodMatch()
260,0,0,,请给我一份沙拉。,你是一只该死的兔子吗|（她点了一份大牛排）,270,-1,0,BadMatch()
260,0,0,,请给我来一份牛排。,今天最好的主意|（她还点了一份牛排）,270,1,0,GoodMatch()
260,0,0,,请给我一碗汤就好,那不是一顿大餐|（她点了一份大牛排）,270,0,0,
260,0,0,,请给我一个汉堡包。,一个不错的选择|（她点了一份大牛排）,270,0,0,GoodMatch()
260,0,0,,请给我一份墨西哥卷饼。,那不是一顿大餐|（她点了一份大牛排）,270,0,0,
260,0,0,,我只要一份芝士蛋糕,那不是一顿大餐|（她点了一份大牛排）,270,0,0,
260,0,0,,请给我汤和沙拉。,你是一只该死的兔子吗|（她点了一份大牛排）,270,0,0,BadMatch()
260,0,0,,请给我一只热狗。,一个不错的选择|（她点了一份大牛排）,270,0,0,GoodMatch()
260,0,0,,请给我一份意大利面。,一个不错的选择|（她点了一份大牛排）,270,0,0,GoodMatch()
260,0,0,,请只喝水。,性交！你不吃吗|（她点了一份大牛排）,270,-1,0,BadMatch()
270,0,0,,好好吃饭|（等你吃饭）,当然！（你们俩都吃了饭。|她打嗝了几次，看起来很开心）,280,0,0,EatMeal()
270,0,0,,祝你胃口好|（等你吃饭）,当然！（你们俩都吃了饭。|她打嗝了几次，看起来很开心）,280,0,0,EatMeal()
270,0,0,,快点，服务员|（等你吃饭）,好电话！（你们俩都吃了饭。|她打嗝了几次，看起来很开心）,280,0,1,EatMeal()
270,0,0,,（保持沉默，等待用餐）,快点（你们俩都吃了饭。|她打嗝了几次，看起来很开心）,280,0,-1,EatMeal()
280,0,0,,很好吗？,是的！吃肉不会出错的|是时候回学院了吗？,290,0,0,CheckForSmoke()
280,0,0,,你吃饱了吗？,是的！吃肉不会出错的|是时候回学院了吗？,290,0,0,CheckForSmoke()
290,0,0,AllowSmoke,当然，我们去抽烟吧|（和她一起去抽烟）,（你们俩走到一个僻静的角落，|她点亮了一个看起来像酒吧的地方）,300,0,0,
290,0,0,AllowSmoke,对不起，我不抽烟|（回到学院）,,0,0,0,EndChapter()
290,0,0,!AllowSmoke,我们回去吧|（回到学院）,,0,0,0,EndChapter()
300,0,0,,我可以要一些吗|（和她一起抽烟）,当然（她抽了一大口烟，然后和你一起抽）,310,1,0,Smoke()
300,0,0,,抽吧，我不在乎|（不要和她一起抽烟）,那你只抽烟吗|（她把关节抽了三大口）,320,-1,0,Smoke()
300,0,0,,把那个关节给我|（和她一起抽烟）,干得好。（她把关节递给你）,310,1,1,Smoke()
300,0,0,,吸烟对你有害|（不要和她一起抽烟）,你是干什么的？该死的警察|（她把关节抽了三大口）,320,-1,-1,Smoke()
300,0,0,,吸烟安全吗|（和她一起抽烟）,再安全不过了。（她抽了一大口烟，和你一起抽）,310,1,-1,Smoke()
300,0,0,,不这是违法的|（不要和她一起抽烟）,你真是个可悲的失败者|（她把关节抽了三大口）,320,-2,-2,Smoke()
310,0,0,,太棒了|（在关节处吸烟）,是的！不过，给我留一些|（你在关节上打几口）,310,0,0,Smoke()
310,0,0,,谢谢|（通过接头）,（你走过关节，她迅速地吸了三口）,320,0,0,Smoke()
320,0,0,,你多久抽一次大麻？,每一天对抗无聊的最佳良药|（她抽了两口烟，然后虚度地坐了下来）,330,0,0,Smoke()
320,0,0,,小心，你上课会被石头砸死的。,你不觉得我已经知道了吗|（她抽了两口烟，然后虚度地坐了下来）,330,0,-1,Smoke()
320,0,0,,太棒了！我们需要更频繁地共进午餐。,他妈的耶！我们每天都会被石头砸死|（她抽了两口烟，然后虚度地坐了下来）,330,1,0,Smoke()
330,0,0,,你还好吗？,哦，见鬼，是的|（她看起来很沮丧）,330,0,0,
330,0,0,,我们应该逃学。,哦耶！有史以来最好的主意|（她咯咯地笑着，茫然地盯着）,330,0,0,
330,0,0,HateAmanda,你想报复Amanda吗？,他妈的耶！我们现在就开始吧|你会帮她揍一顿吗？,400,0,0,
330,0,0,HateSarah,你想报复Sarah吗？,他妈的耶！我们现在就开始吧|你会帮她揍一顿吗？,500,0,0,
330,0,0,,（和她一起抽烟）ADD_MINUTES:1,（你们俩都吸了一口烟，然后悠闲地坐着）,330,0,0,
330,0,0,,（盯着她看）ADD_MINUTES:1,（你漫不经心地盯着她看，她却对着你抽了一口烟）,330,0,0,
330,0,0,,（脱下她的衣服）ADD_MINUTES:1,（她盯着你看，把你的手推开）|（你需要+8的爱或顺从才能剥去她的衣服）,330,0,0,RemoveClothes()
330,0,0,,我们回去吧|（回到学院）,,0,0,0,EndChapter()
340,0,0,!IsGagged,你还好吗？,哦，见鬼，是的|（她看起来很沮丧）,340,0,0,
340,0,0,!CuteRemarkDone,你那样看起来很漂亮。,（她看着自己，脸红了一点，又向你点了点头）,340,0,0,CuteRemark()
340,0,0,,（挠她一下）ADD_MINUTES:1,（要么她不怕痒，要么她喝得太多了，但反应不太明显）,340,0,0,
340,0,0,,（自慰她）ADD_MINUTES:1,,340,0,0,Masturbate()
340,0,0,IsRoped,（解开她）ADD_MINUTES:1,（她似乎很感激，但当你解开她时，她并没有那么反应）,340,0,0,Untie()
340,0,0,IsGagged,（解开她）ADD_MINUTES:1,（你拉着她，她盯着你看）|哦，他妈的！这相当激烈。,340,0,0,Ungag()
340,0,0,,（给她穿上衣服）ADD_MINUTES:1,（你放了她，她又穿上了衣服）,330,0,0,Release()
340,0,0,IsBoundAndGagged,我骗了你，贱人|（让她陷入困境）,,340,0,0,EvilEnd()
340,0,0,,我们回去吧|（回到学院）,,0,0,0,EndChapter()
350,0,0,,亲爱的，谢谢你|（让她达到高潮）,（当她呻吟并屈服于甜蜜的性高潮时，你轻轻地自慰她）,340,1,0,Orgasm()
350,0,0,,该死的小婊子|（让她达到高潮）,（你用力手淫她，她就会达到高潮）,340,0,1,Orgasm()
350,0,0,,不是现在，也许以后|（不要让她达到高潮）,（你停止自慰她，她慢慢地停下来呻吟）,340,-1,0,NoOrgasm()
350,0,0,,你不配。|（别让她高潮）,（你停止自慰她，她慢慢地停下来呻吟）,340,0,-1,NoOrgasm()
400,0,0,,打Amanda|不，这太极端了。,这还不够极端|总有一天她会付钱的。,330,0,0,
400,0,0,,对我们现在就去找她。,那就跟我来吧！（你们俩都走到Amanda正在读书的空教室）,410,0,0,StartBeatUp()
410,0,0,,（帮助Sidney制服|Amanda）ADD_MINUTES:1,（你们两个跳到Amanda身上，Sidney抓住了她）把她脱下来！,420,1,0,
410,0,0,,我不能那样做|（不要制服Amanda）,你这该死的叛徒！Amanda，你真幸运|（Amanda迅速收拾行李逃跑了）,490,-3,-2,
420,0,0,,（帮助Sidney脱光衣服|Amanda）ADD_MINUTES:1,（Sidney抱着她时，你剥光了她的衣服）打她！,430,1,0,
420,0,0,,我不能那样做|（放开Amanda）,你这该死的叛徒！Amanda，你真幸运|（Amanda迅速收拾行李逃跑了）,490,-3,-2,
430,0,0,,（痛打Amanda）ADD_MINUTES:1,（你踢打Amanda，直到她瘫倒在地）剩下的就交给我吧！,440,0,1,"BeatUp(""Amanda"")"
430,0,0,,我太虚弱了，小姐,（Sidney独自挣扎着，把瘫倒在地的Amanda打了一顿）滚开，女孩！,440,0,-1,
430,0,0,,我不能那样做|（放开Amanda）,你这该死的叛徒！Amanda，你真幸运|（Amanda迅速收拾行李逃跑了）,490,-3,-2,
440,0,0,,着手ADD_MINUTES:1,（Sidney哈哈大笑，Amanda）|我们赶紧跑，免得被抓到！,450,1,0,"TieUp(""Amanda"")"
440,0,0,,这太过分了|（帮Amanda站起来）,你这该死的叛徒！Amanda，你真幸运|（Amanda迅速收拾行李逃跑了）,490,-3,-2,
450,0,0,,是的，Sidney小姐|（让她陷入困境）,,0,0,-1,"CrimeStranded(""Amanda"")"
450,0,0,,像地狱女孩一样跑|（让她陷入困境）,,0,0,1,"CrimeStranded(""Amanda"")"
450,0,0,,这太过分了|（释放她）ADD_MINUTES:1,你这该死的叛徒！Amanda，你真幸运|（Amanda迅速收拾行李逃跑了）,490,-3,-2,
490,0,0,,我们回去吧|（回到课堂）,,0,0,0,EndChapter()
500,0,0,,打Sarah|不，这太极端了。,这还不够极端|总有一天她会付钱的。,330,0,0,
500,0,0,,对我们现在就去找她。,那就跟我来吧！（你们俩都走到校园，Sarah正在那里放松）,510,0,0,StartBeatUp()
510,0,0,,（帮助Sidney制服|Sarah）ADD_MINUTES:1,（你们俩跳到Sarah身上，Sidney抓住了她）把她脱下来！,520,1,0,
510,0,0,,我不能那样做|（不要制服Sarah）,你这该死的叛徒！你很幸运，Sarah|（Sarah扯了扯舌头，飞快地跑开了）,590,-3,-2,
520,0,0,,（帮助Sidney脱衣|Sarah）ADD_MINUTES:1,（Sidney抱着她时，你剥光了她的衣服）打她！,530,1,0,
520,0,0,,我不能那样做|（放了Sarah）,你这该死的叛徒！你很幸运，Sarah|（Sarah扯了扯舌头，飞快地跑开了）,590,-3,-2,
530,0,0,,（痛打Sarah）ADD_MINUTES:1,（你踢打Sarah，直到她瘫倒在地）剩下的就让我来做吧！,540,0,1,"BeatUp(""Sarah"")"
530,0,0,,我太虚弱了，小姐,（Sidney独自挣扎着，把摔倒在地的Sarah打了一顿）走开，女孩！,540,0,-1,
530,0,0,,我不能那样做|（放了Sarah）,你这该死的叛徒！你很幸运，Sarah|（Sarah扯了扯舌头，飞快地跑开了）,590,-3,-2,
540,0,0,,着手ADD_MINUTES:1,（Sidney咧嘴一笑，把萨拉绑在栅栏上）|我们赶紧跑，免得被抓住！,550,1,0,"TieUp(""Sarah"")"
540,0,0,,这太过分了|（帮助Sarah站起来）,你这该死的叛徒！你很幸运，Sarah|（Sarah扯了扯舌头，飞快地跑开了）,590,-3,-2,
550,0,0,,是的，Sidney小姐|（让她陷入困境）,,0,0,-1,"CrimeStranded(""Sarah"")"
550,0,0,,像地狱女孩一样跑|（让她陷入困境）,,0,0,1,"CrimeStranded(""Sarah"")"
550,0,0,,这太过分了|（释放她）ADD_MINUTES:1,你这该死的叛徒！你很幸运，Sarah|（Sarah扯了扯舌头，飞快地跑开了）,590,-3,-2,
590,0,0,,我们回去吧|（回到课堂）,,0,0,0,EndChapter()
