Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
250,10,0,DamselCanInteract,（赶紧吻她） ADD_MINUTES:1,你们冲进她的怀里，在最后一幕中温柔地亲吻。,260,0,0,FinalKiss()
250,0,-5,DamselCanInteract,（为她跪下） ADD_MINUTES:1,你向白骑士鞠躬下跪。深情地抱住她的腿，等待最后一幕。,260,0,0,FinalDomme()
250,0,0,DamselCanInteract,（去抱抱她） ADD_MINUTES:1,你走到她的怀里，拥抱她做最后一幕。,260,0,0,FinalHug()
250,2,0,DamselCanBeg,（做恳求的眼神） ADD_MINUTES:1,你做了一双甜蜜的恳求的眼睛，她把你从束缚中解放出来。,250,0,0,ReleasePlayer()
250,0,0,DamselCanBeg,（向她投降） ADD_MINUTES:1,你向她投降，她决定在最后一幕把你们俩都关起来。,300,0,0,FinalTwoPrisoners()
400,0,0,PlayerIsVillain,下次你再也找不到你的女儿了。,（她皱着眉头看着你，然后咯咯地笑了起来）,400,0,0,
400,0,0,PlayerIsDamsel,你的白色盔甲太浪漫了！,（她看了看盔甲，耸了耸肩）,400,0,0,
400,0,0,CanConvinceJuliaToStrip,Julia难道不应该展现她的魅力吗？,非常真实，夫人。Julia！（Julia服从了，脱了一点衣服）,400,0,0,JuliaStrip()
400,0,0,CanUntie,（解开她） ADD_MINUTES:1,（你解开绳结，把绳子藏起来，让她穿回衣服）,400,0,0,Untie()
400,0,0,CanUnstrap,（把她解开） ADD_MINUTES:1,（你解开单手套的带子和鞋带，解放她的手臂）,400,0,0,Untie()
400,0,0,CanUngag,（解开她嘴上的束缚） ADD_MINUTES:1,（你把口塞拿掉，她咯咯地笑了起来）|这出戏太古怪了。,400,0,0,Ungag()
400,0,0,CanKiss,（吻她） ADD_MINUTES:1,（你靠近她，给她一个长长的吻）|（她保持沉默，享受着这一刻）,400,0,0,Kiss()
400,0,0,CanAbuse,（挠她一下） ADD_MINUTES:1,（她努力避免你挠痒痒，但除了笑什么也做不了）,400,0,0,Tickle()
400,0,0,CanAbuse,（打她） ADD_MINUTES:1,（每次拍打她都会呜咽，你不完全确定她是否喜欢）,400,0,0,Spank()
400,0,0,CanAbuse,（自慰她） ADD_MINUTES:1,（你抓住她，深情地自慰。她呻吟着，颤抖着，喘着粗气）,400,0,0,Masturbate()
400,0,0,CanBeg,（做恳求的眼神） ADD_MINUTES:1,你太可爱了，不能被释放。,400,0,0,BegRelease()
