Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
200,0,0,Common_ActorIsOwner,你确定这是明智的吗？,（她向你眨眼，在黑暗拥挤的表演中玩弄你的阴部）,210,0,-1,MasturbatePlayer()
210,0,0,,（享受这场古怪的表演）,（在听节目时，Sidney|慢慢地自慰你的阴部）,210,0,0,MasturbatePlayer()
210,0,0,!Common_ActorIsOwner,够了|（把她推回去）,好的，亲爱的。（她往后退了一步，你们俩又把注意力放在了节目上）,50,-1,1,BackToShow()
220,0,0,!Common_ActorIsOwner,哦，他妈的，别停下,（她在黑暗的人群中自慰让你达到高潮|而你尽量不尖叫并保持平衡）,230,1,0,OrgasmPlayer()
220,0,0,!Common_ActorIsOwner,（咬嘴唇|不要尖叫）,（她在黑暗的人群中自慰让你达到高潮|而你尽量不尖叫并保持平衡）,230,1,-1,OrgasmPlayer()
220,0,0,!Common_ActorIsOwner,站住！我们会被抓住的,好的，亲爱的。（她往后退了一步，你们俩又把注意力放在了节目上）,50,-1,1,BackToShow()
220,0,0,Common_ActorIsOwner,哦，他妈的，别停下,只有我能决定你什么时候做爱|（她往后退，专注于表演）,50,-1,1,BackToShow()
220,0,0,Common_ActorIsOwner,（咬嘴唇|不要尖叫）,（她在黑暗的人群中自慰让你达到高潮|而你尽量不尖叫并保持平衡）,230,1,-1,OrgasmPlayer()
220,0,0,Common_ActorIsOwner,站住！我们会被抓住的,（她皱着眉头，自慰到高潮|而你尽量不尖叫，保持平衡）,230,0,0,OrgasmPlayer()
230,0,0,,太激烈了！,他妈的是的。（她向你眨眼，|你们俩又集中注意力看节目了）,50,0,0,BackToShow()
230,0,0,!Common_ActorIsOwner,你会为此付出代价的|（对着她眨眼）,我们拭目以待。（她向你眨眼，|你们俩又集中注意力看节目了）,50,0,1,BackToShow()
230,0,0,Common_ActorIsOwner,我是你的荡妇主人,他妈的是的。（她向你眨眼，|你们俩又集中注意力看节目了）,50,0,-1,BackToShow()
