Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
120,0,0,,啤酒？好吧|（给她一杯啤酒）,（你给她买了一杯啤酒，她笑了）|太好了！你现在可以和我一起玩了,121,0,0,
120,0,0,,当然，小姐。|（给她拿杯啤酒来）,（你给她买了一杯啤酒，她笑了）|太好了！你现在可以和我一起玩了,121,0,-1,
120,0,0,,去拿你自己的啤酒,你终于长出了一些球|我想你可以和我一起玩,121,0,1,
120,0,0,,算了|（离开Sidney）,你把Sidney留在后面，然后回到酒吧,0,0,1,SidneyEnd()
121,0,0,,小姐，你好吗？,我没醉。我不是很好,122,0,-1,
121,0,0,,你在这里喝醉了吗？,是的，缓慢但肯定,122,0,0,
121,0,0,,啤酒怎么样？,很烂，但很便宜|非常适合喝醉,122,1,0,
121,0,0,,所以你一个人喝酒？,你为什么在乎？我可以随心所欲地喝醉,122,-1,1,
122,0,0,,你不应该浪费所有的时间,你是我妈妈吗？（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,1,"SetPose(""Duck"")"
122,0,0,,酗酒对你来说很危险,你是个失败者。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,-1,0,"SetPose(""Duck"")"
122,0,0,,我会为此干杯！,干杯！（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,1,0,"SetPose(""Duck"")"
122,0,0,,这是一种度过夜晚的方式,最好的办法。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
130,0,0,,我来这里是为了放松,好主意。学校太无聊了。|我们需要一些时间来享受生活,131,0,0,
130,0,0,,我是来喝酒的|去给我拿瓶啤酒来,好主意！（她带着两瓶啤酒回来了）|这比我们无聊的学院好多了,131,1,1,
130,0,0,,我迷路了，最后来到了这里,你迷路了？这太愚蠢了|至少你不用上我们无聊的课了,131,0,-1,"SetPose("""")"
130,0,0,,我是来喝酒的|给我拿些红酒来,好的。（她带着葡萄酒和啤酒回来了）|这比我们无聊的学院好多了,131,0,1,
131,0,0,,你真无聊！,（她愤怒地看了你一眼）|你看起来很紧张。想抽烟吗？,132,-1,0,
131,0,0,,是啊，这是漫长的一天,他妈的是的。我们必须忘记它。|你想和我一起抽烟吗？,132,0,0,
131,0,0,,有你在身边，永远不会无聊,你真可爱，COMMON_PLAYERNAME小姐|你想和我一起抽烟吗？,132,1,0,
132,0,0,,你应该戒烟，女孩,我听说过……（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,-1,1,"SetPose(""Duck"")"
132,0,0,,吸烟让我恶心,这太蹩脚了。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,-1,"SetPose(""Duck"")"
132,0,0,,也许以后吧,这很好...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
132,0,0,,对！我们去抽烟吧,太好了！让我……（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,1,0,"SetPose(""Duck"")"
140,0,0,,我是来踢你屁股的,是吗？我们到外面去吧，我会打断你的骨头,141,-1,1,"SetPose(""Angry"")"
140,0,0,,你怎么回事啊？,你他妈的是我的问题|我们出去吧，我会把你压垮的,141,0,0,
140,0,0,,你还在生我的气吗？,他妈的，是的，我仍然很生气|我们出去吧，我会把你压垮的,141,0,-1,
140,0,0,,我们能聊聊吗？,（她盯着你看）|你想要什么？,142,0,0,
140,0,0,,冷静点，女孩,（她盯着你看）|你想要什么？,142,0,1,
140,0,0,,我是来和解的|并请你喝杯啤酒,（她接过啤酒，冷静下来）|好吧。告诉我你想要什么,142,1,0,"SetPose("""")"
141,0,0,,等待！这太过分了,太晚了，傻瓜...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,-1,"SetPose(""Duck"")"
141,0,0,,来点摔跤怎么样？,这可能行得通……（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
141,0,0,,让我们在这里战斗吧！,你明白了，女孩！（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,1,"SetPose(""Duck"")"
142,0,0,,也许我们可以在|学校互相帮助,也许我们可以...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,1,0,"SetPose(""Duck"")"
142,0,0,,我需要保护,这将花费你...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,-1,"SetPose(""Duck"")"
142,0,0,,我想听听你的建议,走开，傻瓜...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
150,0,0,,谢谢我的朋友|你好吗？,我没醉。我不是很好,152,1,0,
150,0,0,,你在这里喝醉了吗？,是的，缓慢但肯定,152,0,0,
150,0,0,,啤酒怎么样？,很烂，但很便宜|非常适合喝醉,152,0,0,
150,0,0,,所以你一个人喝酒？,你为什么在乎？我可以随心所欲地喝醉,152,-1,1,
150,0,0,,你穿这条短裤很可爱,谢谢，你也很漂亮,151,1,0,
150,0,0,,嘿性感|腿很漂亮,好的，谢谢|你看起来也很棒,151,0,1,
150,0,0,,我要买啤酒,好姑娘！（她笑了）|是时候喝醉了,152,0,-1,
151,0,0,,（脸红）|你真的认为我漂亮吗？,当然。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,-1,"SetPose(""Duck"")"
151,0,0,,是的，我是周围最可爱的,什么？你不是...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,-1,0,"SetPose(""Duck"")"
151,0,0,,我们将度过一个美好的夜晚,是的，应该是…（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
152,0,0,,你不应该浪费所有的时间,你是我妈妈吗？（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,1,"SetPose(""Duck"")"
152,0,0,,酗酒对你来说很危险,你是个失败者。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,-1,0,"SetPose(""Duck"")"
152,0,0,,我会为此干杯！,干杯！（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,1,0,"SetPose(""Duck"")"
152,0,0,,这是一种度过夜晚的方式,最好的办法。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
160,0,0,,的确！我也不敢相信,（她很快点了点头）Mildred现在一定在生你的气,161,0,-1,
160,0,0,,习惯它,（她礼貌地点了点头）Mildred现在一定很生你的气,161,0,1,
160,0,0,,你玩得开心吗？,（她高兴地点了点头）Mildred现在一定在生你的气,161,0,0,
161,0,8,,Mildred现在是我的婊子了,这他妈的太棒了|我们需要更多像你这样的女孩,162,1,1,
161,0,0,,别担心她,我他妈的不担心她|妈的，我们需要更多像你这样的女孩,162,0,0,
161,0,0,,我不在乎Mildred,是啊，谁在乎老师|地狱，我们需要更多像你这样的女孩,162,1,0,
161,0,0,,别给我惹麻烦,你误解了我的意思|事实上，我们需要更多像你这样的女孩,162,-1,0,
162,0,0,,我们需要像你这样漂亮的女孩,真是太好了...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,1,0,"SetPose(""Duck"")"
162,0,0,,像你这样的女孩越来越少,那是什么...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,-1,0,"SetPose(""Duck"")"
162,0,0,,也许这有点过头了,别那样说话。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,-1,"SetPose(""Duck"")"
162,0,0,,是的|我会带一些领导力到学校,好消息！（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,1,"SetPose(""Duck"")"
162,0,0,,谢谢！,还有一件事...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
170,0,0,,碰我，你会死的,是吗？我们到外面去吧，我会打断你的骨头,141,-1,1,
170,0,0,,你怎么回事啊？,你他妈的是我的问题|我们出去吧，我会把你压垮的,141,0,0,
170,0,0,,你还在生我的气吗？,他妈的，是的，我仍然很生气|我们出去吧，我会把你压垮的,141,0,-1,
170,0,0,,我们能聊聊吗？,（她指着你）|你想要什么？,142,0,0,"SetPose(""Point"")"
170,0,0,,冷静点，女孩,（她盯着你看）|你想要什么？,142,0,1,"SetPose("""")"
170,0,0,,我是来和解的，并请你喝杯啤酒,（她接过啤酒，冷静下来）|好吧。告诉我你想要什么,142,1,0,"SetPose("""")"
180,0,0,,我？从来没有|（对着她眨眼）,哈！这是个好主意|那你想要什么？,190,1,0,
180,0,0,,我尽量不被抓住,祝你好运|那你想要什么？,190,0,0,
180,0,0,,是的，众所周知，我会惹麻烦,这没什么不对的|那你现在想要什么？,190,0,1,
180,0,0,,不，我改变了态度,这是他妈的跛脚|你想要什么？,190,0,-1,
180,0,0,,你是学校的麻烦，不是我,（她愤怒地看了你一眼）|管他呢，你想要什么？,190,-1,0,
190,0,0,,我想和你喝一杯,我完全没问题。|你第一天过得怎么样？,191,1,0,
190,0,0,HasSeduction,我想看看你漂亮的眼睛,（她脸红了，低下头）|你第一天过得愉快吗？,191,1,1,"SetPose(""Shy"")"
190,0,0,,我想聊天,好吧。你第一天过得怎么样？,191,0,0,
190,0,0,,我想请你喝一杯,付钱的女孩！（她笑了）|你第一天过得怎么样？,191,1,-1,
190,0,0,,我想要一些你的大麻,冷静。我们稍后去抽烟|你第一天过得怎么样？,191,0,1,
190,0,0,,我想踢你屁股,是吗？我们到外面去吧，我会打断你的骨头,141,-1,1,"SetPose(""Angry"")"
191,0,0,,太棒了|我爱老师,（她指着你）你是个失败者|至少你知道怎么开派对吗？,192,-1,-1,"SetPose(""Point"")"
191,0,0,,情况本可能更糟,是的！你想在这里聚会吗？,192,0,0,
191,0,0,,我受到了惩罚，所以今天是个好日子,你喜欢被惩罚吗？你真奇怪|至少你知道怎么开派对吗？,192,1,-1,
191,0,0,,我想相当不错|我制造了一些麻烦,这就是他妈的精神|你想在这里聚会吗？,192,0,1,
191,0,0,,这所学校糟透了,当然！你想在这里聚会吗？,192,1,0,
191,0,0,,教育水平似乎是足够的,那是什么语言|至少你知道怎么开派对吗？,192,-1,0,
192,0,0,,我组织聚会,这相当不错。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,1,"SetPose(""Duck"")"
192,0,0,,我对聚会没意见,如果啤酒便宜...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,0,"SetPose(""Duck"")"
192,0,0,,我是个派对狂！,加油！（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,1,0,"SetPose(""Duck"")"
192,0,0,,我通常尽量避免参加聚会,这太蹩脚了。（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,0,-1,"SetPose(""Duck"")"
192,0,0,,我只和亲密的朋友聚会,我能理解...（她停顿了一下）哦，他妈的|（她环顾四周，躲到柜台后面）,200,1,-1,"SetPose(""Duck"")"
200,0,0,,发生什么事？,嘘。保持安静，她会看到我的,201,0,0,
200,0,0,,你为什么害怕，女孩？,闭嘴！她会来看我的,201,0,1,
200,0,0,,有人有枪吗？,你疯了吗？现在保持安静，否则她会看到我的,201,0,-1,
200,0,0,,（环顾四周）,（你环顾四周，但没什么不寻常的。|Sidney很安静，一直躲着）,200,0,0,
201,0,0,,你很容易害怕,我不怕！我只是不想看到我的债主,202,-1,1,
201,0,0,,你在说谁？,我的债主来了|我不想见她,202,0,0,
201,0,0,,看谁？|我希望这里没有老师,没有老师，是我的债主，我不想见她,202,0,-1,
201,0,0,,朋友，和我在一起你很安全,谢谢。我的债主来了|我不想见她,202,1,0,
201,0,0,,如果你有麻烦|我不会帮你的,闭嘴！我的债主来了|我不想见她,202,-1,0,
202,0,0,,也许我能帮上忙|你欠她的钱？,是的，没多少钱|但如果我不付钱，她就再也不会给我供货了,203,1,0,
202,0,0,,所以这是关于钱的？,是的，没多少钱|但如果我不付钱，她就再也不会给我供货了,203,0,0,
202,0,0,,你有毒品债务吗|你真是个失败者,TMD！没多少钱|但如果我不付钱，她就再也不会给我供货了,203,-1,0,
203,0,0,,她很危险？,并不是，但她有最好的大麻|我还是想要一些,203,0,0,
203,0,0,,那么，你现在要做什么？,我会躲到她离开,203,0,0,
203,0,0,,我可以去和她谈谈,你会这么做吗|那太好了,204,0,0,
203,0,0,,我会为你解决这个问题,感谢COMMON_PLAYERNAME|那太棒了,204,0,0,
203,0,0,,你没希望了|（离开Sidney）,你把Sidney的问题留给了她,0,-1,0,SidneyEnd()
203,0,0,,我们可以躲在我家,出去太危险了|她可能会看到我跑,203,0,0,
203,10,0,,亲爱的|我们可以一起逃跑,很好！你准备好了，我就准备好了,205,1,0,
203,0,10,,当我说“跑”的时候|你和我一起跑,是的，小姐！你准备好了，我就准备好了,205,0,1,
203,1,-10,,Sidney小姐。我会掩护你逃跑,好的，女孩！你准备好了，我就准备好了,205,0,-1,
204,0,0,,留在这里，Sidney|（见债主）,（你走过去，遇到了Sidney的债主）|嘿，你需要什么吗？,210,1,0,"SetActor("""")"
204,0,0,,这可能不是个好主意,是的，保持安静，她会离开的,203,0,0,
205,0,0,,（和Sidney一起跑）,（你们俩都跑开了，回到宿舍，而Sidney则试图喘口气）,300,0,0,"LeaveWithSidney(""Exhausted"")"
210,0,0,,是的，我是来谈Sidney的,她怎么了？,211,0,0,
210,0,0,,你认识Sidney吗？,对。她怎么了？,211,0,0,
210,0,0,,我是来找Sidney的,好的。她怎么了？,211,0,0,
211,0,0,,她欠你钱？,是的，她确实如此。她本该上周付钱给我的,212,0,0,
211,0,0,,我听说她欠你一笔特别的债,是的，她确实如此。她本该上周付钱给我的,212,0,0,
212,0,0,,我来这里是为了|清偿她的债务,（她好奇地看了你一眼）|所以你现在就付钱给我？,213,0,0,
212,0,0,!SidneyBelted,我知道一个让她|付出代价的伎俩,太棒了你的把戏是什么？,216,0,0,
212,0,0,,忘记债务|否则我就打断你的腿,（她喘着气说）好吧！债务被抹去了。但告诉她，她再也不会从我这里得到任何东西了,219,0,0,"GameLog(""DebtIntimidate"")"
213,0,0,,我现在给你一半|（给她一半的债务）,好吧。但告诉她她需要下周支付余额,219,0,0,"GameLog(""DebtPayHalf"")"
213,0,0,,我现在会支付所有费用|（把全部债务还给她）,（她接过钱叹了口气）|你为什么对她这么好？,214,0,0,"GameLog(""DebtPayFull"")"
213,0,0,,我给你双倍的报酬|（给她双倍的债务）,（她接过钱笑了）|你为什么对她这么好？,214,0,0,"GameLog(""DebtPayDouble"")"
213,0,0,,不，你忘了债，我不会揍你的,（她喘着气说）好吧！债务被抹去了。但告诉她，她再也不会从我这里得到任何东西了,219,0,0,"GameLog(""DebtIntimidate"")"
214,0,0,,她是我的顺从者,那就让她远离麻烦吧|（她给你一条贞操带）,215,0,0,GetChastityBelt()
214,0,0,,她是我的婊子,那就让她远离麻烦吧|（她给你一条贞操带）,215,0,0,GetChastityBelt()
214,0,0,,她是我的主人,告诉她她很幸运,219,0,0,
214,0,0,,她是我的好朋友,告诉她她有一个很棒的朋友,219,0,0,
214,0,0,,她是我的女朋友,告诉她她很幸运,219,0,0,
214,0,0,,我就是这样。|（离开她）,（你笑着走回Sidney身边）|发生什么事了？她说了什么？,220,0,0,"SetActor(""Sidney"")"
214,0,0,,没关系|（离开她）,（你笑着走回Sidney身边）|发生什么事了？她说了什么？,220,0,0,"SetActor(""Sidney"")"
215,0,0,,谢谢|（离开她）,（你笑着走回Sidney身边）|发生什么事了？她说了什么？,220,0,0,"SetActor(""Sidney"")"
216,0,0,,我们可以揍她一顿,这对生意不好,216,0,0,
216,0,0,,我们可以从她的|房间里偷东西,那不是我的风格,216,0,0,
216,0,0,,我可以把她锁在|贞操带里，直到她付钱,戴着贞操带？好主意|我肯定她会很快付款的,217,0,0,
216,0,0,,我会把她|锁在贞操带里,好主意，小姐|我肯定她会付清的,217,0,0,
217,0,0,,是的！|你很快就会得到报酬的,太棒了！|在她发疯之前付清,219,0,0,"GameLog(""DebtChastityBelt"")"
217,0,0,,你有这样的贞操带吗？,（她脸红了）是的。收下吧。|（她给你一条贞操带）,215,0,0,GetChastityBelt()
219,0,0,,我会的|（离开她）,（你笑着走回Sidney身边）|发生什么事了？她说了什么？,220,0,0,"SetActor(""Sidney"")"
219,0,0,,是的，小姐。|（离开她）,（你笑着走回Sidney身边）|发生什么事了？她说了什么？,220,0,0,"SetActor(""Sidney"")"
219,0,0,,再会|（离开她）,（你笑着走回Sidney身边）|发生什么事了？她说了什么？,220,0,0,"SetActor(""Sidney"")"
220,0,0,,你的债务被抹去了,他妈的耶|我欠你很多,222,2,0,"SetPose("""")"
220,0,0,,你可以下周付钱给她,这是一种解脱|我欠你很多,222,1,0,"SetPose("""")"
220,0,0,,她不会再卖给你大麻了,不行！你这白痴！你搞砸了！,221,-2,0,"SetPose(""Angry"")"
221,0,0,,我已经尽力了,你失败得像个失败者|（她怒气冲冲地走出酒吧）,0,0,0,SidneyEnd()
221,0,0,,对不起，Sidney,你真是可悲至极！没有希望|（她怒气冲冲地走出酒吧）,0,0,-1,SidneyEnd()
221,0,0,,除草对你有益,TMD！COMMON_PLAYERNAME|（她怒气冲冲地走出酒吧）,0,-1,1,SidneyEnd()
222,0,0,ChastityBeltDeal,这笔交易有点特别,有什么特别的吗|我勒个去？,223,0,1,"SetPose(""Shy"")"
222,0,0,ChastityBeltDeal,不过，你需要穿点什么,穿点什么|我勒个去？,223,0,1,"SetPose(""Shy"")"
222,0,0,,不用谢,你真他妈的慷慨|那么，你今晚打算做什么？,224,1,0,
222,0,0,,你可以以某种方式报答我,很公平。那么，你今晚打算做什么？,224,0,0,
222,0,0,,你会给我双倍的报酬,该死的！我知道有一个陷阱|好的！（她怒气冲冲地走开了）,0,-2,1,SidneyEnd()
223,0,0,,到我房间来|我会解释一切,好的。我们现在就出发吗？,225,0,0,
223,0,0,,现在别担心,好吧。那么，你今晚打算做什么？,224,0,0,
224,0,0,,我会在这里和你一起放松|（花时间和Sidney在一起）,（你花了一些时间和Sidney聊天喝酒）,224,0,0,WaitWithSidney()
224,0,0,,你想看看我的宿舍吗？,然后离开酒吧|不，也许以后吧,224,0,0,
224,10,0,,小可爱|你想看看我的住处吗？,（她脸红了）当然|我们现在就走吗？,225,1,0,"SetPose(""Shy"")"
224,0,10,,我们要去我的房间,（她站了起来）好吧|我们现在要走了？,225,0,1,"SetPose(""Shy"")"
224,1,-10,,Sidney小姐。我宿舍里有食物给你,食物？那我们走吧|你准备好了吗？,225,0,-1,"SetPose(""Point"")"
224,0,0,,我必须走了。再见|（回到你的宿舍）,,224,0,0,Leave()
225,0,0,,我们走吧，Sidney|（回到你的宿舍）,（你们俩都走回宿舍）|好地方。你不介意我在这里吗？,320,0,0,"LeaveWithSidney("""")"
300,0,0,,我们成功了！,是的，我希望她没有看到我逃跑,310,0,0,
300,0,0,,那太刺激了,他妈的耶！我希望她没看见我跑掉,310,1,0,
300,0,0,,你跑得不够快,（她喘着粗气，咳嗽着）|只要她没看见我,310,-1,0,
300,0,0,,你跑得很好,别讽刺，我讨厌这样|只要她没看见我,310,-1,0,
310,0,0,,你太担心了，女孩|欢迎来到我家,你有个好地方。你不介意我在这里躲几个小时吧？,320,0,1,
310,0,0,,是的，我也很紧张|好吧，这是我的地方,你有个好地方。你不介意我在这里躲几个小时吧？,320,0,-1,
310,0,0,,我相信我们会没事的|欢迎来到我家,你有个好地方。你不介意我在这里躲几个小时吧？,320,0,0,
320,0,0,,别搞砸了,（她皱着眉头）反正我也不会在那儿呆太久。我将在二十点左右离开,330,-1,0,
320,0,0,,你可以在这里过夜,无需如此。我不会在这里呆太久，我会在二十点左右离开,330,0,0,
320,0,0,,把自己当成我的朋友,谢谢！我不会在那里呆太久。我将在二十点左右离开,330,1,0,
320,0,0,,我的家就是你的家,我不会说日语。我不会在这里呆太久，我会在二十点左右离开,330,0,0,
330,0,0,,很好，Sidney|（回到你的房间）,,330,0,0,BackToDorm()
