Stage,LoveReq,SubReq,VarReq,IntroText,Image
3020,0,0,,我的奴隶，穿上你的校服,Dorm.jpg
3020,0,0,Common_ActorIsLover,亲爱的，穿上你的校服,Dorm.jpg
3030,0,0,,我的副手，穿上你的黑裙子,Dorm.jpg
3030,0,0,Common_ActorIsLover,亲爱的，穿上你的黑裙子,Dorm.jpg
3040,0,0,,我的奴隶，穿些内衣,Dorm.jpg
3040,0,0,Common_ActorIsLover,亲爱的，穿点内衣,Dorm.jpg
3090,0,0,,,Dorm.jpg
3091,0,0,,（她点了点头，笑了）你看起来很可爱|我的奴隶，你不能再改变了,Dorm.jpg
3091,0,0,Common_ActorIsLover,（她点了点头，笑了）你看起来很可爱|亲爱的，你不能再改变了,Dorm.jpg
3092,0,0,,,Dorm.jpg
3100,0,0,,我会查看你的物品，找出一些能让你克制和沉默的东西,Dorm.jpg
3110,0,0,,我会查看你的物品，找到一些能约束你的东西,Dorm.jpg
3120,0,0,,我会查看你的物品，找到让你安静下来的东西,Dorm.jpg
3130,0,0,,是的，让我来帮你，我的奴隶。|（她放开你，笑了）,Dorm.jpg
3140,0,0,,一个好的顺从者不需要钥匙|所以你明白我为什么要拿走它们吗？,Dorm.jpg
3150,0,0,,一个合格的顺从者不需要鞭子|所以你明白我为何要这样做了吗？,Dorm.jpg
3160,0,0,,你包里那个粉红色的东西是什么|那是我的奴隶做的震动蛋吗？,Dorm.jpg
3160,0,0,HasEgg,你包里那个粉红色的东西是什么|这是你用在我身上的同一种跳蛋吗？,Dorm.jpg
3161,0,0,,,Dorm.jpg
3162,0,0,,,Dorm.jpg
3170,0,0,,我的孩子，我想要一个束缚的拥抱,Dorm.jpg
3170,0,0,Common_ActorIsLover,亲爱的，我想和你拥抱一下,Dorm.jpg
3171,0,0,,,Dorm.jpg
3172,0,0,,,Dorm.jpg
3173,0,0,,,Dorm.jpg
3190,0,0,,,Dorm.jpg
3191,0,0,,,Dorm.jpg
3200,0,0,,我的奴隶，我希望你怕痒,Dorm.jpg
3201,0,0,,,Dorm.jpg
3220,0,0,,我甜蜜的顺从，你会爱到高潮吗|（她微笑着开始抚摸你的身体）,Dorm.jpg
3221,0,0,,,Dorm.jpg
3222,0,0,,（她自慰，把你逼到边缘）|你想到达天堂吗，我的顺从？,Dorm.jpg
3223,0,0,,,DormOrgasm.jpg
3290,0,0,,,Dorm.jpg
3291,0,0,,,Dorm.jpg
3800,0,0,,（Amanda抓住你的项圈皱了皱眉）|你在那里干什么，我的奴隶？,Dorm.jpg
3801,0,0,,,Dorm.jpg
3810,0,0,,（Amanda抓住你的项圈皱了皱眉）|你在那里干什么，我的奴隶？,Dorm.jpg
3811,0,0,,,Dorm.jpg
3900,0,0,,对不起，规则就是规则|你需要受到惩罚,Dorm.jpg
3901,0,0,,,Dorm.jpg
3902,0,0,,,Dorm.jpg
3903,0,0,,,Dorm.jpg
3910,0,0,,COMMON_PLAYERNAME。你现在被禁足了,Dorm.jpg
3911,0,0,,,Dorm.jpg
3912,0,0,,,Dorm.jpg
3913,0,0,,,Dorm.jpg
3914,0,0,,,Dorm.jpg
3915,0,0,,告诉我我的顺从|你吸取教训了吗？,Dorm.jpg
3920,0,0,,因为你不能表现得很好|你会被锁在自己的贞操带里,Dorm.jpg
3921,0,0,,,Dorm.jpg
3922,0,0,,,Dorm.jpg
3923,0,0,,,Dorm.jpg
3930,0,0,,我不喜欢暴力，但你真的应该好好打一顿,Dorm.jpg
3931,0,0,,,Dorm.jpg
3932,0,0,,,AmandaSpankPlayer0.jpg
3933,0,0,,够了！（她帮你站起来）|我希望你能从这次经历中吸取教训,Dorm.jpg
3940,0,0,,你光着身子看起来不错，我的奴隶。|事实上，你今晚会这样睡的,Dorm.jpg
3941,0,0,,,Dorm.jpg
3999,0,0,,,Dorm.jpg
