Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
160,0,0,,你打算拿我怎么办？,好吧，现在我们要玩一个考验控制力的小游戏。,170,0,0,
160,0,0,,请不要这样离开我。,别担心，我们现在要玩一个考验控制力的小游戏。,170,0,-1,
160,0,0,,我们现在应该找点乐子。,哇哦，我也很赞同|我们可以玩一个考验控制力的小游戏。,170,1,1,
160,0,0,ButErica,但Erica说我可以用它们,任何成员都可以使用它们，但只要被锁在里面就是我的|是时候进行一场考验控制力的小游戏了。,170,0,0,
160,0,0,Common_PlayerGagged,（不停挣扎着）,你无法逃脱的|我们现在要玩一个考验控制力的小游戏。,170,0,0,
160,0,0,Common_PlayerGagged,（呜咽的呻吟着）,哇，你太可爱了|我们现在要玩一个考验控制力的小游戏。,170,1,-1,
170,0,0,,我们要怎么玩？,你只需要跪在那里，如果你高潮了，你就输了|如果你说话或笑，你会受到惩罚。,180,0,0,
170,0,0,,如果我不玩怎么办？,你没有拒绝的权利。你只需要跪在那里，如果你高潮了|就算输了，然后记住不许说话也不许笑，否则会有惩罚,180,-1,0,
170,0,0,,太好了，我喜欢游戏,太棒了！你只需要跪在那里，然后记住不许说话|也不许笑，如果你高潮了，你就输了,180,1,0,
170,0,0,Common_PlayerGagged,（热情地点头）,很不错！你只需要跪在那里，然后记住不许说话|也不许笑，如果你高潮了，你就输了,180,1,0,
170,0,0,Common_PlayerGagged,呜呜..|（不太情愿的咕哝着）,来吧，你只需要跪在那里，然后记住不许说话|也不许笑，如果你高潮了，你就输了,180,0,-1,
170,0,0,Common_PlayerGagged,（摇头拒绝）,你没有拒绝的权利。你只需要跪下然后记住|不许说话也不许笑，如果你高潮了，你就输了,180,0,1,
180,0,0,,我可不会被你|随便就弄高潮,如果你快忍不住高潮了|除了乞求我停下来之外，你没有任何办法。,190,0,1,
180,0,-1,,如果我忍不住|高潮了怎么办？,你可以尽情享受游戏，我会控制你的高潮的|只有在你足够兴奋的时候才能够去,190,0,-1,
180,0,0,,那你要怎么才算输？,奴隶就像赌场里的赌徒，庄家总是赢，同理主人不会输|好好控制自己吧，尽量不要让自己过于兴奋,190,0,0,
180,0,0,Common_PlayerChaste,那祝你好运|（低头看了看你的贞操带）,那条贞操带不会阻止我玩弄你|这只会让你事后更难得到任何缓解,190,0,0,
180,0,0,,你真糟糕！,我可不像一个被锁在镣铐里的女孩那么糟糕|来吧，控制住自己，尽量不要过于兴奋。,190,-1,0,
180,0,0,Common_PlayerGagged,（恐慌的挣扎着）,嘿，冷静点|你只需要控制自己，不要太兴奋就行,190,0,0,
180,0,0,Common_PlayerGagged,（点头）,那就来吧，你只需要控制自己，不要太兴奋。,190,1,0,
180,0,0,ChasteGagged,（低头看看你的贞操带）,那条贞操带不会阻止我玩弄你|这只会让你事后更难得到任何缓解,190,0,0,
190,0,0,,好吧,很好，现在我准备好了|（Jenna戴上橡胶手套，拿出毛刷）,200,0,0,
190,0,0,,来吧|你不会得到我的,我们拭目以待。（Jenna戴上橡胶手套，拿出毛刷）,200,0,1,
190,0,0,,不行，我不玩这个,如果你控制力强一点，那这个游戏对你来说不是问题|你确定不想玩吗？,195,0,1,
190,0,0,,Jenna，不要|我会乖乖的,一个好奴隶会服从并玩游戏|你确定不想玩吗？,195,0,-1,
190,0,0,Common_PlayerGagged,（恐慌的挣扎着）,一个好奴隶会服从并玩游戏|你确定不想玩吗？,195,0,-1,
190,0,0,Common_PlayerGagged,（点头）,很好，现在我准备好了|（Jenna戴上橡胶手套，拿出毛刷）,200,0,0,
195,0,0,,我很确定,好吧，你就呆在这吧|（Jenna走过去和Cassidy说话）,120,0,0,JennaLeaves()
195,0,0,,我还是试一下吧,这样才乖，让我们开始吧|（Jenna戴上橡胶手套，拿出毛刷）,200,0,-1,
195,0,0,Common_PlayerGagged,（点了点头）,好吧，你就呆在这吧|（Jenna走过去和Cassidy说话）,120,0,0,JennaLeaves()
195,0,0,Common_PlayerGagged,（摇头）,这样才乖，让我们开始吧|（Jenna戴上橡胶手套，拿出毛刷）,200,0,-1,
200,0,0,,（满怀期待的看着Jenna）,太好了，我开始了|（Jenna开始用毛刷轻轻地挠你的痒痒）,210,0,0,StartGame()
200,0,0,,等等|这些是干什么用的？,你不是第一个玩这游戏的人了，现在闭嘴|（Jenna开始用毛刷轻轻地挠你的痒痒）,210,-1,0,StartGame()
200,0,0,Common_PlayerGagged,@呜呜呜！？|（疑惑的咕哝着）,你不是第一个玩这游戏的人了，现在闭嘴|（Jenna开始用毛刷轻轻地挠你的痒痒）,210,-1,0,StartGame()
210,0,0,Option1,（掐自己的手臂）,（你在自己的手臂上掐了一下，这种疼痛能让|你分散点注意力，以抵抗Jenna的进攻）,210,0,0,Select1()
210,0,0,Option2,（开玩笑地挣扎）,（Jenna微笑着看着你挣扎，但这肯定没法帮你冷静下来）,210,1,-1,Select2()
210,0,0,Option4,（闭上眼睛）,（你闭上眼睛，静静地冥想，尽可能无视Jenna的玩弄）,210,0,0,Select4()
210,0,0,Option5,（咯咯笑）,Jenna轻轻拍了你一巴掌，让你别笑了|她继续用毛刷逗你,210,0,0,Select5()
210,0,0,Option6,（忍不住笑出声）,（Jenna停下来狠狠地打了你一巴掌）|我告诉过你，别笑（然后她又继续玩弄你）,210,0,-1,Select6()
210,0,0,Option7,（尝试跪坐）,我告诉过你要跪立好，别再这么做了|（Jenna飞快地打了你一巴掌，让你再次跪立起来）,210,0,0,Select7()
210,0,0,Option8,（想着你最喜欢的东西）,（你尽量去想一些不是那么性感的事情来分散注意力）,210,0,0,Select8()
210,0,0,Option9,不..不要..|那个地方很敏感,我告诉过你，不要说话（她迅速的打了一下你的屁股|然后故意用毛刷挠着那个地方）,210,0,0,Select9()
210,0,0,Option9Gagged,@nh thht | rmhlln tngglmf,你应该保持安静|（Jenna找到一个敏感的地方，无情地挠了挠）,210,0,0,Select9()
210,0,0,Option10,啊，你这婊子,注意你的言辞！再次对你的女主人无礼|我可能会用肥皂来洗你的嘴,210,-1,1,Select10()
210,0,0,Option10Gagged,@Hhhrrgh|（愤怒的谩骂着）,注意你的言辞！再次对你的女主人无礼|我可能会用肥皂来洗你的嘴,210,-1,0,Select10()
210,0,0,Option3,（调节你的呼吸）,（你专注于慢慢呼吸，以分散Jenna不断玩弄的注意力）,210,0,0,Select3()
210,0,0,Option11,（尽量避开Jenna）,（Jenna抓住你的项圈，让你保持不动）|不要随便乱动，否则我会缩短链子的,210,0,0,Select11()
210,0,0,Option12,（轻声呻吟）,（当你透露出极度享受时，Jenna更加兴奋了）,210,1,-1,Select12()
210,0,0,!PlayerVeryAroused,求你了，Jenna|我想高潮,别开玩笑了。我看得出来你还没到极限|（她继续用毛刷逗你）,210,0,0,NoEnd()
210,0,0,PlayerNotVeryArousedGagged,@呜呜!!|（渴望的看着Jenna）。,别开玩笑了。我看得出来你还没到极限|（她继续用毛刷逗你）,210,0,0,NoEnd()
210,0,0,PlayerVeryAroused,求你了，Jenna|我真的需要高潮。,---,250,1,-1,EndGame()
210,0,0,PlayerVeryArousedGagged,@♥呜呜!!♥|（快要忍不住高潮了）,---,250,1,-1,EndGame()
210,0,0,NotGaggingForIt,香蕉,（Jenna不再玩弄你了）这有点过分了吗？,220,0,0,CryWolf()
210,0,0,NotGaggedForIt,@Bhnnh|（咕哝的说着安全词）,（Jenna不再玩弄你了）这有点过分了吗？,220,0,0,CryWolf()
220,0,0,,对。,（Jenna给了你一个大大的拥抱）|没关系。你想停止玩那个游戏吗？,230,0,0,
220,0,0,,不，我只是想休息一下。,淘气的奴隶。（Jenna笑了笑，打了你屁股，|然后继续玩弄你）,210,-1,-1,FalseBanana()
220,0,0,Common_PlayerGagged,（点了点头）,（Jenna给了你一个大大的拥抱）|没关系。你想停止玩那个游戏吗？,230,0,0,
220,0,0,Common_PlayerGagged,（摇头）,不要试图浪费时间|（Jenna狠狠地打了你一顿，然后又玩弄你）,210,0,-1,FalseBanana()
230,0,0,,是的，这很丢脸。,对不起，我不是故意逼你的。,240,0,0,UnderwearBack()
230,0,0,,继续吧|我只是没调整好,没关系，我们可以再慢一点|（在继续之前，Jenna会帮助你恢复一点）,210,0,0,TeaseStageBack()
230,0,0,Common_PlayerGagged,（点了点头）,我不是故意逼你的|（Jenna解开了嘴上是束缚）,240,0,0,UnderwearBack()
230,0,0,Common_PlayerGagged,（摇头）,没关系，我们可以再慢一点|（在继续之前，Jenna会帮助你恢复一点）,210,0,0,TeaseStageBack()
240,0,0,,你现在能给我开锁吗,你仍然需要吸取教训，在俱乐部会议上更加小心|（她站起来，把你留在那里）,120,1,-1,
240,0,0,,我们能再玩一次么,现在不行，我还有别的事要做。|（她站起来，把你留在那里）,120,1,0,
240,0,0,,我现在应该试着玩弄你,也许以后，如果你足够好|（她站起来，把你留在那里）,120,0,1,
240,0,0,,我能有个奴隶伙伴吗？,不，你需要一些时间来安定下来|（她站起来，把你留在那里）,120,0,0,
250,0,0,,求你把我放了吧,你乞求得态度很好，但这次你不配|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,0,Relief()
250,0,0,,就把我留在这吧,好的，我会的|（她把你打扮得漂漂亮亮，把你留在那里）,120,-1,0,LeftSmart()
250,0,0,,还是交给你定夺吧,那你还是留在着吧|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,1,0,Relief()
250,0,0,,我应该为此受到惩罚|（低着头）,现在，这是一个想法|你一直是个很淘气的女孩，不是吗？,260,0,0,
250,0,0,Common_PlayerGagged,（点了点头）,你的情妇没有|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,0,Relief()
250,0,0,Common_PlayerGagged,（摇头）,很好，因为你的情妇不会。|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,1,0,LeftSmart()
250,0,0,Common_PlayerGagged,@Ghn nhh rmmhvm | thnf ghg plmhfm,你刚才说什么|（Jenna解开了嘴上是束缚）,250,0,0,PlayerRemoveGag()
260,0,0,,是的，小姐。,（玩家将球袋顶出头顶）,260,0,0,Discipline()
260,0,0,,不，我是在开玩笑。,你应该小心这种态度|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,0,LeftSmart()
270,0,0,!Common_PlayerChaste,是允许我高潮了么,放松，让我来帮你|（她开始用震动棒摩擦你的阴部）,280,0,0,
270,0,0,!Common_PlayerChaste,哇，你居然把|按摩棒带来学校,你永远不知道什么时候需要施展魔法|（她开始用震动棒摩擦你的阴部）,280,0,0,
270,0,0,Common_PlayerChaste,是允许我高潮了么,放松，让我来帮你|（贞操带开始与之产生强烈的振动）,280,0,0,
270,0,0,Common_PlayerChaste,哇，你居然把|按摩棒带来学校,我需要它在那条贞操带上施展魔法|（贞操带开始与之产生强烈的振动）,280,0,0,
270,0,0,Common_PlayerChaste,这条该死的皮带怎么样。,别担心，这应该可以了|（贞操带开始与强大的振动产生共鸣）,280,0,0,
270,0,0,GaggedNotChaste,（点了点头）,是的，那是个好奴隶|（她开始用震动棒摩擦你的阴部）,280,1,0,
270,0,0,GaggedNotChaste,（摇头）,这是你现在唯一的选择|（她开始用震动棒摩擦你的阴部）,280,0,0,
270,0,0,ChasteGagged,（点了点头）,是的，那是个好奴隶|（贞操带开始与之产生强烈的振动）,280,1,0,
270,0,0,ChasteGagged,（摇头）,这是你现在唯一的选择|（贞操带开始与之产生强烈的振动）,280,0,0,
280,0,0,,（对着振动器扭动）,（Jenna把振动器拿开）要认清你的地位|乖乖女，在这耐心等待你主人的礼物。,285,-1,0,
280,0,0,,（享受振动）,（当你开始高兴地呻吟时，Jenna更用力地按下振动器）|来，乖女孩，说出我的名字,290,1,0,Vibed()
280,0,0,,（开玩笑地挣扎）,（Jenna用振动器配合你的挣扎，让你再次感到紧张）|来，乖女孩，说出我的名字,290,0,-1,Vibed()
280,0,0,,（在恐慌中挣扎）,对不起，这对你来说太激烈了吗？,286,0,0,
285,0,0,,是的，女主人。,好多了。让我们再试一次。,280,0,-1,Grind()
285,0,0,,别玩弄我了。,好吧。不管怎样，你不应该因为失去而得到任何东西|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,0,LeftSmart()
285,0,0,Common_PlayerGagged,@Nmf mnftrmff|（是的，女主人）,好多了。让我们再试一次。,280,0,-1,Grind()
285,0,0,Common_PlayerGagged,@Fthp tmhfnng mm.|（别再玩弄我了）,好的。不管怎样，你不应该因为失去而得到任何东西|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,0,LeftSmart()
286,0,0,,不，它只是吓了我一跳。,我会试着让它稳定一点|（她慢慢地用震动棒摩擦你的阴部）,280,0,0,
286,0,0,,对。,嘿，没关系，我不会强迫你的|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,0,LeftSmart()
286,0,0,Common_PlayerGagged,（摇头）,我会试着让它稳定一点|（她慢慢地用震动棒摩擦你的阴部）,280,0,0,
286,0,0,Common_PlayerGagged,（点了点头）,嘿，没关系，我不会强迫你的|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,0,LeftSmart()
290,0,0,,Jenna。,（她把你推到高潮的边缘）|欢迎来到天堂。,300,1,0,
290,0,-2,,Jenna小姐,（她把你推到高潮的边缘）|现在我控制你的高潮。,300,0,-1,MistressJenna()
290,0,0,,什么？,来，乖女孩，说出我的名字,290,0,0,
290,0,0,,婊子。,（她狠狠地打了你一巴掌）你这忘恩负义的坏蛋。,295,-1,0,
290,0,0,Common_PlayerGagged,@Jmnnh|(口吃不清的喊着Jenna),（她把你推到高潮的边缘）|欢迎来到天堂。,300,1,0,
290,0,-2,Common_PlayerGagged,@Mnftrmff Jmnnh|(充满敬意的看着),（她把你推到高潮的边缘）|现在我控制你的高潮。,300,0,-1,MistressJenna()
290,0,0,Common_PlayerGagged,@senme?|(疑惑的看着),来，乖女孩，说出我的名字,290,0,0,
290,0,0,Common_PlayerGagged,@Bntgh|（咕哝的骂着）,（她狠狠地打了你一巴掌）你这忘恩负义的坏蛋。,295,-1,0,
295,0,0,,我很抱歉。,我也这么认为。|（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,-1,LeftSmart()
295,0,0,,你还是个婊子。,够了，你就在那里绑着吧|（她堵住你的嘴，让你暴露的拘束在那）,120,-1,0,Bitch()
295,0,0,Common_PlayerGagged,@wuwm sormal|（歉意的看着）,（她把你打扮得漂漂亮亮，然后把你留在那里）,120,0,-1,LeftSmart()
295,0,0,Common_PlayerGagged,@NNhh sbnthg!!|（咕哝着骂着）。,够了，你就在那里绑着吧|（她让你暴露的拘束在那）,120,-1,0,Bitch()
300,0,0,,非常感谢。,不客气|（Jenna停下脚步，把你从镣铐里放了出来）,310,1,0,Relieved()
300,0,0,,请再多一点。,如果你坚持。（Jenna一直在自慰你）,300,0,-1,Longer()
300,0,0,Common_PlayerGagged,@enmmal,不客气|（Jenna停下脚步，把你从镣铐里放了出来）,310,1,0,Relieved()
300,0,0,Common_PlayerGagged,@Jhft h lnttlm | mhrm plmhfm。,如果你坚持。（Jenna一直在自慰你）,300,0,-1,Longer()
300,0,0,,（屏住呼吸）,（Jenna停下来，在你稳步康复时释放你）,310,0,0,Relieved()
310,0,0,,太棒了。,我很高兴你喜欢这里，俱乐部里还有事等我处理|我们回头见啦,320,1,0,JennaLeaves()
310,0,0,,我现在可以把你绑起来吗？,下次吧，等你更有实力了再说|俱乐部里还有事等我处理，我待会儿再找你。,320,0,0,JennaLeaves()
310,0,0,,我们能再做一次吗？,现在不行，比赛结束后我可以给|你上一堂私人课。稍后我会与你碰面。,320,0,-1,JennaLeaves()
310,0,0,,那是你能做的最好的吗？,听起来你当时并没有抱怨|“哦，Jenna，哦……”（她离开时嘲笑你）,320,-1,0,JennaLeaves()
330,0,0,,（接受项圈）,（你让Jenna给你戴上项圈。|然后她用一把小挂锁把它锁好）,340,0,-1,MistressesCollar()
330,0,0,,给我的礼物？,是的，这是送给我新奴隶的珍贵礼物|（她给你戴上项圈，用一把小挂锁锁住）,340,1,0,MistressesCollar()
330,0,0,,（抵制Jenna）,你现在得叫我主人了|（你太累了，无法阻止她，她很快就把项圈锁在你身上了）,340,0,0,MistressesCollar()
340,0,0,,我可以要这个的|钥匙吗？,不，但你有可能通过努力赢得自由|俱乐部里还有事等我处理，我待会儿再找你。,320,0,0,JennaLeaves()
340,0,0,,谢谢你|Jenna小姐。,好姑娘，现在你可以去忙你的了|俱乐部里还有事等我处理，我待会儿再找你。,320,1,0,JennaLeaves()
340,0,0,,（盯着Jenna）,别担心，你很快就会习惯的|俱乐部里还有事等我处理，但我以后会找你的。,320,0,1,JennaLeaves()
350,0,0,,你在做什么？,果然如此，你已经有主人了|为什么所有可爱的乖乖女都有主人了？,360,0,0,CollarCheck()
350,0,0,,是的，女主人。,别对我阿谀奉承|看来你已经属于别人了,360,0,-1,CollarCheck()
350,0,0,,你喜欢吗？,你穿上它看起来很可爱|如果你还不属于别人，我会把它锁在你身上的,360,1,0,CollarCheck()
350,0,0,,你想要吗？,我想把它锁在你身上|但看起来你已经有别的主人了。,360,0,0,CollarCheck()
360,0,0,,你能帮帮我吗？,不，跟你的女主人商量一下|俱乐部里还有事等我处理，回头见。,320,0,0,JennaLeaves()
360,0,0,,我希望你是我的主人,如果你觉得脖子上有点冷，就来找我|俱乐部里还有事等我处理，待会儿见。,320,1,-1,JennaLeaves()
360,0,0,,你不应该和我玩。,你的情妇应该让你用更短的皮带拴住|俱乐部里还有事等我处理，回头见。,320,0,-1,JennaLeaves()
370,0,0,,谢谢你|Jenna小姐,好姑娘，现在你可以去忙你的了|俱乐部里还有事等我处理，我待会儿再找你。,320,1,-1,JennaLeaves()
370,0,0,,你把项圈弄得太紧了,胡说，你以前太松了|俱乐部里还有事等我处理，我待会儿再找你。,320,0,-1,JennaLeaves()
370,0,0,,（盯着Jenna）,别担心，你很快就会习惯的|俱乐部里还有事等我处理，但我以后会找你的。,320,0,1,JennaLeaves()
370,0,0,,我可以要这个的|钥匙吗？,不，但你有可能通过努力赢得自由|俱乐部里还有事等我处理，我待会儿再找你。,320,0,0,JennaLeaves()
