Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
120,0,0,,好吧。我要走了|（返回泳池）,（你走回去，Jennifer在你身后冲刺，跳进游泳池）,0,-1,-1,EnterPool()
120,0,0,,我哪儿也不去，女孩,如果你愿意，就留下来。反正她是我的婊子|（她转向Jennifer，指着她）,130,0,1,FaceEachOther()
120,0,0,,你在欺负她吗？,我可以做我想做的事。她是我的婊子|（她转向Jennifer，指着她）,130,1,0,FaceEachOther()
120,0,0,,跑！Jennifer！|（逃跑）,（你们俩都跑回游泳池，Jennifer很快跳了进去）,0,1,-2,EnterPool()
130,0,0,,你是她的婊子Jennifer吗？,（Jennifer摇摇头，不，被扇了一耳光）|哦，是的，你会戴上我的项圈的！,140,0,0,
130,0,0,,她似乎不同意你的观点,（Jennifer摇摇头，不，然后挨了一巴掌）|你是我的婊子，你要戴我的项圈！,140,0,0,
130,0,0,,请放她走|她不同意,（Jennifer摇摇头，不，然后挨了一巴掌）|你是我的婊子，你要戴我的项圈！,140,1,-1,
130,0,0,,如果她是你的婊子，|你应该给她戴项圈,（Jennifer摇摇头，不，然后挨了一巴掌）|该死的婊子，你要戴我的项圈！,140,-1,1,
140,0,0,,你不能强迫别人戴项圈,（女孩向你举起拳头）|我可以把拳头打在你脸上！,150,1,0,FaceFront()
140,0,0,,她不想戴项圈,（女孩向你举起拳头）|滚开，否则我就揍你！,150,0,0,FaceFront()
140,0,0,,你不能给她戴项圈|她是我的顺从者,（女孩向你举起拳头）|哦，是吗？你想为她而战吗？,150,0,1,FaceFront()
140,0,0,,Jennifer，你麻烦大了,（女孩向你举起拳头）|滚开，否则我就揍你！,150,-1,0,FaceFront()
140,0,0,,（保持沉默）,（女孩向你举起拳头）|快离开这里，否则我就揍你！,150,0,-1,FaceFront()
150,0,0,,退后，Jennifer|（和她打架）,,150,1,1,Fight()
150,0,0,,你他妈的死定了|（和她打架）,,150,0,2,Fight()
150,0,0,,好的。我要走了|（返回泳池）,（你走回去，Jennifer在你身后冲刺，跳进游泳池）,0,-1,-1,EnterPool()
150,0,0,,跑！Jennifer！|（逃跑）,（你们俩都跑回游泳池，Jennifer很快跳了进去）,0,1,-2,EnterPool()
160,0,0,,好的。我要走了|（返回泳池）,（你走回去，Jennifer在你身后冲刺，跳进游泳池）,0,-1,-1,EnterPool()
170,0,0,,再碰她，我就杀了你,（女孩低头看了看，给了你一个项圈）|那就给她戴上项圈，这样她就很明显是你的了,180,0,1,GetCollar()
170,0,0,,别再打扰我的朋友了,（女孩低头看了看，给了你一个项圈）|那就给她戴上项圈，这样她就很明显是你的了,180,1,0,GetCollar()
170,0,0,,她是我的荡妇,（女孩低头看了看，给了你一个项圈）|那就给她戴上项圈，这样她就很明显是你的了,180,-1,2,GetCollar()
180,0,0,,我们拭目以待|现在一切都好了吗？,（恶霸抱怨着走出大楼。|Jennifer微笑着回到游泳池）,100,0,0,
180,0,0,,好的。你们两个迷路了|我需要好好洗个澡,（恶霸抱怨着走出大楼。|Jennifer微笑着回到游泳池）,100,0,0,
200,0,0,,我不想引起轰动,我理解。我跑得很好，真是太棒了|对付霸凌者的最好方法是什么？,201,0,0,
200,0,0,,我知道。我很抱歉,没事的。这就是为什么我跑得很好|对付霸凌者的最好方法是什么？,201,0,-1,
200,0,0,,重要的是你逃跑了,谢谢。我跑得很好，真是太棒了|对付霸凌者的最好方法是什么？,201,1,0,
201,0,0,,你应该和老师谈谈,也许你是对的|谢谢你的建议,230,0,-1,
201,0,0,,你应该伏击她,伏击她？我不知道|好吧，谢谢你的建议,230,0,1,
201,0,0,,你应该羞辱她,这只会让事情变得更糟|不管怎样，谢谢你的建议,230,-1,0,
201,0,0,,你应该和她和解,非常明智，但这并不容易|谢谢你的好建议,230,1,0,
201,0,0,,你应该不理她,这并不容易，但可以奏效。|谢谢你的建议,230,0,0,
210,0,0,,这是一场公平的战斗,你打得很勇敢。我希望我有你的勇气|我练武术，但在恶霸面前我会僵住,211,1,0,
210,0,0,,那个婊子在打架,她很坚强。我希望我有你的勇气|我练武术，但在恶霸面前我会僵住,211,-1,0,
210,0,0,,下次我一定要揍她,你打得很勇敢。我希望我有你的勇气|我练武术，但在恶霸面前我会僵住,211,0,1,
210,0,0,,也许打架不是最好的主意,你打得很勇敢。我希望我有你的勇气|我练武术，但在恶霸面前我会僵住,211,0,0,
210,0,0,,我现在很痛苦,我打赌一定很疼。我希望我有你的勇气|我练武术，但在恶霸面前我会僵住,211,0,-1,
211,0,0,,面对霸凌者从来都不容易,我知道，下次我应该像你一样战斗,230,0,0,
211,0,0,,我们应该互相监视和保护,那真是个好主意|非常感谢，COMMON_PLAYERNAME,230,1,-1,
211,0,0,,我们应该伏击她报仇,这是一个非常危险的想法|这可能会使事情变得更糟,230,-1,1,
211,0,0,,你应该对自己有信心,我知道，下次我应该像你一样战斗,230,0,0,
220,0,0,,我很幸运，我们可能会受伤,也许吧，但你勇敢地战斗并获胜了|你是我的榜样COMMON_PLAYERNAME,221,0,-1,
220,0,0,,你喜欢打斗吗？,我做到了！你勇敢地战斗，你赢了|你是我的榜样COMMON_PLAYERNAME,221,0,0,
220,0,0,,我随时都可能压垮她,令人印象深刻！你勇敢地战斗，你赢了|你是我的榜样COMMON_PLAYERNAME,221,0,1,
221,0,0,,不用谢,你真是既善良又谦逊|再次感谢你的帮助,230,1,0,
221,0,0,,我们应该偷她的衣服,哦，不！那太丢脸了|不管怎样。再次感谢你的帮助,230,-1,0,
221,0,10,,我可能不仅仅是一个模特，你知道吗？,不仅仅是一个模型？像老师一样？,222,0,0,
221,0,10,,也许我应该给你戴上那个项圈,用我的项圈吗|这是什么意思？,222,0,0,
222,0,0,,我稍后解释,我现在真的很好奇，小姐。|再次感谢你的帮助,230,0,0,
222,0,0,,这不是一个谈论那件事的好地方,我现在真的很好奇，小姐。|再次感谢你的帮助,230,0,0,
230,0,0,,（和她一起游泳）,（你们一起游泳，分享美好时光）,230,0,0,SwimTogether()
230,0,0,,所以，你整晚都在这里游泳？,跑步后我来这里放松一下,231,0,0,
230,0,0,,你经常来这里吗？,每次我跑步，我都会马上来这里,231,0,0,
230,0,0,,你现在感觉好点了吗？,我很好，谢谢。我想她离开了那个地方|我知道她不会游泳，所以我在这里很安全,235,0,0,
230,0,0,,欺负你的人还在吗？,我想她离开了那个地方。我希望如此。|我知道她不会游泳，所以我在这里很安全,235,0,0,
230,0,0,,（离开游泳池）,你从水里出来,0,0,0,UnloadJennifer()
231,0,0,,你晚上一个人度过吗？,不好...可悲的是，是的|我应该交更多的朋友,232,0,0,
231,0,0,,你不和朋友一起跑步游泳吗？,我没有很多朋友|（她叹了口气，看向别处）,232,0,0,
232,0,0,,不要一个人呆着|到我家来,不用了，谢谢。我想再游一会儿,230,0,0,TestGoDorm()
232,0,0,,我们可以成为朋友|我邀请你过来,不是现在。我想再游一会儿,230,0,0,TestGoDorm()
232,0,0,,我相信你会找到新朋友的,非常感谢。我尽量不太担心那件事,230,0,0,
235,0,0,,你跟我在一起很安全,是的，有你在身边，一切都会好起来的,236,0,0,
235,0,0,,我们在一起是安全的,是的，有你在身边，一切都会好起来的,236,0,0,
235,0,0,,她走了|别担心,是的，有你在身边，一切都会好起来的,236,0,0,
236,0,0,,那就跟我来我家吧,不用了，谢谢。我想再游一会儿,230,0,0,TestGoDorm()
236,0,0,,我可以护送你回我的住处,不用了，谢谢。我想再游一会儿,230,0,0,TestGoDorm()
236,0,0,,你将能够安全返回,你觉得呢？这令人放心,230,0,0,
240,0,0,,我们现在就走|（回到你的宿舍）,,240,0,0,LeaveWithJennifer()
